ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:768,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/67658b6f-c5c1-5e29-ad01-4343785b7bcf,object identifier,Brieven,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::103088,,,,"dlod={""name"":""Rijsel (Arrondissement de Lille)"",""ark"":""ark:/83110/x0/8559f378-e576-5c55-8772-63fcc0b5a763"",""uri"":""/subjects/11030416"",""id"":""au::103088"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a74c9183-e53d-4224-b644-1d055cf8cbe8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c8fc350c-83f3-4ae4-a2c8-f059f7fe9ede"", ""inverseOntologyProperty"": """"}]"
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575,1690,No Copyright - Public Domain Mark 1.0,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15750326,,,,,,,,,,,,,,,,,,,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1575-03-26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000754,referentienummer,False,,,,,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:768,brocade id,False,,,,,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:768/N,brocade url,False,,,,,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""aea9d100-6f53-55ee-9b15-5ea82c9d8ce0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""2becf229-b356-45e5-93d6-bada58c406c9"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,e73_Titles,,,au::108849,,,,mpm,mpmbr,Brief,5a70d2b5-f21b-50cd-af26-a6661426e855,bs,,au::108849:1,au::108849g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11646843"",""au::108849"",""au::108849:1"",""ark:/83110/x0/5a70d2b5-f21b-50cd-af26-a6661426e855"",""Catharina Moerentorf"",""ark:/83110/x0/6446bed7-414e-5b45-a301-4127c31df09c""],""name"":""Catharina Moerentorf"",""ark"":""ark:/83110/x0/6446bed7-414e-5b45-a301-4127c31df09c"",""uri"":""/agents/people/11646843"",""id"":""au::108849:1"",""resourceArk"":""ark:/83110/x0/5a70d2b5-f21b-50cd-af26-a6661426e855"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/5a70d2b5-f21b-50cd-af26-a6661426e855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
67658b6f-c5c1-5e29-ad01-4343785b7bcf,tg:mpmbr:768,e73_Titles,,,au::106906,,,,mpm,mpmbr,Brief,455c1363-f306-5b61-91c4-2c01d43428ab,co,,au::106906:1,au::106906g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11438942"",""au::106906"",""au::106906:1"",""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""Jan I Moretus"",""ark:/83110/x0/0026b2fc-a41d-5f87-8390-8814506dc5f4""],""name"":""Jan I Moretus"",""ark"":""ark:/83110/x0/0026b2fc-a41d-5f87-8390-8814506dc5f4"",""uri"":""/agents/people/11438942"",""id"":""au::106906:1"",""resourceArk"":""ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/455c1363-f306-5b61-91c4-2c01d43428ab,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
