ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
022ad12a-59b5-5b8d-aae7-6d48236c2b15,tg:rubgr:4238,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4238,https://data.rubenianum.be//ark:/86530/022ad12a-59b5-5b8d-aae7-6d48236c2b15,Brieven,,,,
022ad12a-59b5-5b8d-aae7-6d48236c2b15,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a78d5067-7260-4521-b3cc-1c6e78c54edb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c5d33ac-5830-4f4f-a8b2-6fc6c732a827"", ""inverseOntologyProperty"": """"}]"
022ad12a-59b5-5b8d-aae7-6d48236c2b15,tg:rubgr:4238,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1957.0,2072,In Copyright,
022ad12a-59b5-5b8d-aae7-6d48236c2b15,tg:rubgr:4238,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022ad12a-59b5-5b8d-aae7-6d48236c2b15,tg:rubgr:4238,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vraagt Bruegelkalender te sturen naar: Mr. & Mrs. Moore; Fritz Novotny; Mr. & Mrs. A. Schwarz; Viktor Griessmaier.,descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
022ad12a-59b5-5b8d-aae7-6d48236c2b15,tg:rubgr:4238,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Grossmann, Eva",,,,,,,,,,,,,,,,,,,,,,
022ad12a-59b5-5b8d-aae7-6d48236c2b15,tg:rubgr:4238,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Griessmaier, Viktor",,,,,,,,,,,,,,,,,,,,,,
022ad12a-59b5-5b8d-aae7-6d48236c2b15,tg:rubgr:4238,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Novotny, Fritz",,,,,,,,,,,,,,,,,,,,,,
022ad12a-59b5-5b8d-aae7-6d48236c2b15,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004238,referentienummer,False,,,,,,,,,,,,,,,,,,,
022ad12a-59b5-5b8d-aae7-6d48236c2b15,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
<priref>6491</priref>
<number>AFG_111_033</number>
<date.free>s.d.</date.free>
<content>Vraagt Bruegelkalender te sturen naar: Mr. & Mrs. Moore; Fritz Novotny; Mr. & Mrs. A. Schwarz; Viktor Griessmaier.</content>
<object.object_number>AFG_111</object.object_number>
<object.object_name>Dossier</object.object_name>
<class>AFG</class>
<editorial_form>brief</editorial_form>
<object.title>Bruegel: Notes & Printed Material</object.title>
<keyword>Grossmann, Eva</keyword>
<keyword>Griessmaier, Viktor</keyword>
<keyword>Novotny, Fritz</keyword>
<object.creator/>
<input.date>2014-07-07</input.date>
<input.name>Centrum</input.name>
<input.time>13:33:08</input.time>
<input.source>archive</input.source>
</record>

",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
