ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
c4f80caa-5474-5e3f-a915-3fdaea734f01,tg:lhbr:10816,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:10816,https://data.letterenhuis.be/ark:/24970/c4f80caa-5474-5e3f-a915-3fdaea734f01,Brieven,,,,,
c4f80caa-5474-5e3f-a915-3fdaea734f01,tg:lhbr:10816,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1961.0,2076,In Copyright
c4f80caa-5474-5e3f-a915-3fdaea734f01,tg:lhbr:10816,e73_CreationActors,,,au::1765:::VZV.3,,,,lhbr,370efde0-c594-5027-991a-bab200453f4b,bs,,au::1765:1::VZV.3,au::1765g:1::VZV.3,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/188855"",""au::1765"",""au::1765:1"",""ark:/83110/x0/1de36d02-394b-543e-a971-8e6c922f04c7"",""Robert de Beule [Voorzitter van Verbond van Vlaamse Cultuurverenigingen van Antwerpen]""],""name"":""Robert de Beule [Voorzitter van Verbond van Vlaamse Cultuurverenigingen van Antwerpen]"",""ark"":""ark:/83110/x0/1de36d02-394b-543e-a971-8e6c922f04c7"",""uri"":""/agents/people/188855"",""id"":""au::1765:1"",""capacity"":""Voorzitter van Verbond van Vlaamse Cultuurverenigingen van Antwerpen"",""isCapacity"":true,""relatorRaw"":""au::1765:1::VZV.3"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/1de36d02-394b-543e-a971-8e6c922f04c7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f80caa-5474-5e3f-a915-3fdaea734f01,tg:lhbr:10816,e73_CreationActors,,,au::23913:::SEV.1,,,,lhbr,bad12391-8228-5fe5-ab3a-9a76aa650c5d,bs,,au::23913:1::SEV.1,au::23913g:1::SEV.1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/2558691"",""au::23913"",""au::23913:1"",""ark:/83110/x0/df1cafa1-d989-5a91-9c74-58d7d42b0eb8"",""Bert Verbeelen [Secretaris van Verbond van Vlaamse Cultuurverenigingen van Antwerpen]""],""name"":""Bert Verbeelen [Secretaris van Verbond van Vlaamse Cultuurverenigingen van Antwerpen]"",""ark"":""ark:/83110/x0/df1cafa1-d989-5a91-9c74-58d7d42b0eb8"",""uri"":""/agents/people/2558691"",""id"":""au::23913:1"",""capacity"":""Secretaris van Verbond van Vlaamse Cultuurverenigingen van Antwerpen"",""isCapacity"":true,""relatorRaw"":""au::23913:1::SEV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/df1cafa1-d989-5a91-9c74-58d7d42b0eb8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f80caa-5474-5e3f-a915-3fdaea734f01,tg:lhbr:10816,e73_CreationActors,,,au::35071:::SEV.1,,,,lhbr,7a556ab9-f163-521b-8301-c1e783340ac2,co,,au::35071:1::SEV.1,au::35071g:1::SEV.1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/3752597"",""au::35071"",""au::35071:1"",""ark:/83110/x0/c5f36456-d19a-5421-b37f-5ffa843d8526"",""René J.F. Kersters [Secretaris van Jeugdgemeenschap voor Kunstbeleven]""],""name"":""René J.F. Kersters [Secretaris van Jeugdgemeenschap voor Kunstbeleven]"",""ark"":""ark:/83110/x0/c5f36456-d19a-5421-b37f-5ffa843d8526"",""uri"":""/agents/people/3752597"",""id"":""au::35071:1"",""capacity"":""Secretaris van Jeugdgemeenschap voor Kunstbeleven"",""isCapacity"":true,""relatorRaw"":""au::35071:1::SEV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c5f36456-d19a-5421-b37f-5ffa843d8526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f80caa-5474-5e3f-a915-3fdaea734f01,tg:lhbr:10816,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19611016,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f80caa-5474-5e3f-a915-3fdaea734f01,tg:lhbr:10816,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1961-10-16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4f80caa-5474-5e3f-a915-3fdaea734f01,tg:lhbr:10816,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
c4f80caa-5474-5e3f-a915-3fdaea734f01,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000010259,referentienummer,False,,,,,,,,,,,,
c4f80caa-5474-5e3f-a915-3fdaea734f01,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:10816,brocade id,False,,,,,,,,,,,,
