ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
90433922-4f66-57fd-9c5e-507ae4fe6c73,tg:lhbr:198002,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:198002,https://data.letterenhuis.be/ark:/24970/90433922-4f66-57fd-9c5e-507ae4fe6c73,Brieven,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,tg:lhbr:198002,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1908.0,2023,In Copyright
90433922-4f66-57fd-9c5e-507ae4fe6c73,tg:lhbr:198002,e73_CreationActors,,,au::11088:::RDV.1,,,,lhbr,f79864d3-21ae-5954-8f25-417222dd060d,bs,,au::11088:1::RDV.1,au::11088g:1::RDV.1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1186416"",""au::11088"",""au::11088:1"",""ark:/83110/x0/2418de34-70ce-58d7-90fe-722c1864090d"",""Alphons Laudy [Redacteur van Stemmen onzer Eeuw [Amsterdam (Nl.)]]""],""name"":""Alphons Laudy [Redacteur van Stemmen onzer Eeuw [Amsterdam (Nl.)]]"",""ark"":""ark:/83110/x0/2418de34-70ce-58d7-90fe-722c1864090d"",""uri"":""/agents/people/1186416"",""id"":""au::11088:1"",""capacity"":""Redacteur van Stemmen onzer Eeuw [Amsterdam (Nl.)]"",""isCapacity"":true,""relatorRaw"":""au::11088:1::RDV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/2418de34-70ce-58d7-90fe-722c1864090d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,tg:lhbr:198002,e73_CreationActors,,,au::1514,,,,lhbr,75ec04b0-f341-59bf-9952-55d76d195b63,co,,au::1514:1,au::1514g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/161998"",""au::1514"",""au::1514:1"",""ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63"",""Marie-Elisabeth Belpaire""],""name"":""Marie-Elisabeth Belpaire"",""ark"":""ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63"",""uri"":""/agents/people/161998"",""id"":""au::1514:1"",""isCapacity"":false}",ark:/83110/x0/75ec04b0-f341-59bf-9952-55d76d195b63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,tg:lhbr:198002,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19080412,,,,,,,,,,,,,,,,,,,,,,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,tg:lhbr:198002,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1908-04-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,tg:lhbr:198002,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000187588,referentienummer,False,,,,,,,,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:198002,brocade id,False,,,,,,,,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:198002/N,brocade url,False,,,,,,,,,,,,
90433922-4f66-57fd-9c5e-507ae4fe6c73,tg:lhbr:198002,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4c48b44a-597c-556f-81c7-1c5c01036d41"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4ffe162f-b3ad-4a33-92b7-7984202d3d74"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
