ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
dee3ccee-e9a5-5542-bccd-13e61b68e924,tg:lhbr:27611,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:27611,https://data.letterenhuis.be/ark:/24970/dee3ccee-e9a5-5542-bccd-13e61b68e924,Brieven,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,tg:lhbr:27611,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1938.0,2053,In Copyright
dee3ccee-e9a5-5542-bccd-13e61b68e924,tg:lhbr:27611,e73_CreationActors,,,au::3664,,,,lhbr,cb527b63-a6a8-56a5-bce5-1864758afb64,bs,,au::3664:1,au::3664g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/392048"",""au::3664"",""au::3664:1"",""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""Frans van Cauwelaert""],""name"":""Frans van Cauwelaert"",""ark"":""ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64"",""uri"":""/agents/people/392048"",""id"":""au::3664:1"",""isCapacity"":false}",ark:/83110/x0/cb527b63-a6a8-56a5-bce5-1864758afb64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,tg:lhbr:27611,e73_CreationActors,,,au::8890:::LIV.1,,,,lhbr,f233025b-4fdd-5f93-b05b-fdedec1e5116,co,,au::8890:1::LIV.1,au::8890g:1::LIV.1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/951230"",""au::8890"",""au::8890:1"",""ark:/83110/x0/306578f3-a5e1-5d77-9398-acc86c5b6ced"",""Alfons van Hoeck [Lid van Kamer van Volksvertegenwoordigers]""],""name"":""Alfons van Hoeck [Lid van Kamer van Volksvertegenwoordigers]"",""ark"":""ark:/83110/x0/306578f3-a5e1-5d77-9398-acc86c5b6ced"",""uri"":""/agents/people/951230"",""id"":""au::8890:1"",""capacity"":""Lid van Kamer van Volksvertegenwoordigers"",""isCapacity"":true,""relatorRaw"":""au::8890:1::LIV.1"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/306578f3-a5e1-5d77-9398-acc86c5b6ced,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,tg:lhbr:27611,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19381021,,,,,,,,,,,,,,,,,,,,,,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,tg:lhbr:27611,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1938-10-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,tg:lhbr:27611,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000026554,referentienummer,False,,,,,,,,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:27611,brocade id,False,,,,,,,,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:27611/N,brocade url,False,,,,,,,,,,,,
dee3ccee-e9a5-5542-bccd-13e61b68e924,tg:lhbr:27611,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7f1dc2fc-1127-5b9a-9e95-72a6b095619e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""97b56285-a1d5-4ff2-8550-b1883980247e"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
