ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
137440ef-2482-5e83-a9fb-c503e39ddd9c,tg:lhbr:100082,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:100082,https://data.letterenhuis.be/ark:/24970/137440ef-2482-5e83-a9fb-c503e39ddd9c,Brieven,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,tg:lhbr:100082,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1930.0,2045,In Copyright
137440ef-2482-5e83-a9fb-c503e39ddd9c,tg:lhbr:100082,e73_CreationActors,,,au::12883,,,,lhbr,590ec3fa-fa33-5f7b-b21a-c963b31cc0b0,bs,,au::12883:1,au::12883g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1378481"",""au::12883"",""au::12883:1"",""ark:/83110/x0/590ec3fa-fa33-5f7b-b21a-c963b31cc0b0"",""Jozef van Mierlo""],""name"":""Jozef van Mierlo"",""ark"":""ark:/83110/x0/590ec3fa-fa33-5f7b-b21a-c963b31cc0b0"",""uri"":""/agents/people/1378481"",""id"":""au::12883:1"",""isCapacity"":false}",ark:/83110/x0/590ec3fa-fa33-5f7b-b21a-c963b31cc0b0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,tg:lhbr:100082,e73_CreationActors,,,au::17799,,,,lhbr,247e719e-494a-57ff-9807-6ae2f352503b,co,,au::17799:1,au::17799g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/1904493"",""au::17799"",""au::17799:1"",""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""Stijn Streuvels""],""name"":""Stijn Streuvels"",""ark"":""ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b"",""uri"":""/agents/people/1904493"",""id"":""au::17799:1"",""isCapacity"":false}",ark:/83110/x0/247e719e-494a-57ff-9807-6ae2f352503b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,tg:lhbr:100082,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19300208,,,,,,,,,,,,,,,,,,,,,,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,tg:lhbr:100082,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1930-02-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,tg:lhbr:100082,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000093975,referentienummer,False,,,,,,,,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:100082,brocade id,False,,,,,,,,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:100082/N,brocade url,False,,,,,,,,,,,,
137440ef-2482-5e83-a9fb-c503e39ddd9c,tg:lhbr:100082,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""83185dec-9342-5241-9fcf-23d71eb8a8b5"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c93e3c6-1bd9-475d-96d9-34034cf911fc"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
