ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:192,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/054dc136-e9b5-548e-b6fb-542ac401b603,object identifier,Brieven,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100307,,,,"dlod={""name"":""Turnhout (Turnhout)"",""ark"":""ark:/83110/x0/3eecfeb9-c9bf-54a0-a02b-986026e248fe"",""uri"":""/subjects/10732849"",""id"":""au::100307"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7da0d1e1-959d-4c26-9b89-0387e31f84a4"", ""ontologyProperty"": """", ""resourceXresourceId"": ""50fabdf1-135e-4be1-b217-2edeba0b4524"", ""inverseOntologyProperty"": """"}]"
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672,1787,No Copyright - Public Domain Mark 1.0,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16720215,,,,,,,,,,,,,,,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1672-02-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000183,referentienummer,False,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:192,brocade id,False,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:192/N,brocade url,False,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e97bb5c8-8136-5ec3-986e-72bcc66b09d1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""566e2425-58be-4627-8e74-498f42645d91"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_Titles,,,au::108681,,,,mpm,mpmbr,Brief,414b56ce-397d-58af-b188-28234c93ada5,bs,,au::108681:1,au::108681g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11628867"",""au::108681"",""au::108681:1"",""ark:/83110/x0/414b56ce-397d-58af-b188-28234c93ada5"",""Christophorus Maria Moretus"",""ark:/83110/x0/70148325-2be5-5f9e-86b7-8ce8624ebd48""],""name"":""Christophorus Maria Moretus"",""ark"":""ark:/83110/x0/70148325-2be5-5f9e-86b7-8ce8624ebd48"",""uri"":""/agents/people/11628867"",""id"":""au::108681:1"",""resourceArk"":""ark:/83110/x0/414b56ce-397d-58af-b188-28234c93ada5"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/414b56ce-397d-58af-b188-28234c93ada5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_Titles,,,au::106909,,,,mpm,mpmbr,Brief,e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,co,,au::106909:1,au::106909g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11439263"",""au::106909"",""au::106909:1"",""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""Balthasar II Moretus"",""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072""],""name"":""Balthasar II Moretus"",""ark"":""ark:/83110/x0/dfea6e0e-0c5b-5fcf-96d5-591d96aca072"",""uri"":""/agents/people/11439263"",""id"":""au::106909:1"",""resourceArk"":""ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/e1f4eb1d-708e-52f6-8008-a937c1ed2fcd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
054dc136-e9b5-548e-b6fb-542ac401b603,tg:mpmbr:192,e73_Titles,,,au::108419,,,,mpm,mpmbr,Brief,c168acff-a59e-552b-9822-11b3f97f4b55,co,,au::108419:1,au::108419g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11600833"",""au::108419"",""au::108419:1"",""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""Anna Goos"",""ark:/83110/x0/c248b07d-acc9-5391-8ce9-765957775a56""],""name"":""Anna Goos"",""ark"":""ark:/83110/x0/c248b07d-acc9-5391-8ce9-765957775a56"",""uri"":""/agents/people/11600833"",""id"":""au::108419:1"",""resourceArk"":""ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/c168acff-a59e-552b-9822-11b3f97f4b55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
