ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
be09d0a5-6331-5f0f-a555-7b14220770d5,tg:lhbr:113011,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:113011,https://data.letterenhuis.be/ark:/24970/be09d0a5-6331-5f0f-a555-7b14220770d5,Brieven,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,tg:lhbr:113011,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1891.0,2006,No Copyright - Public Domain Mark 1.0
be09d0a5-6331-5f0f-a555-7b14220770d5,tg:lhbr:113011,e73_CreationActors,,,au::14479,,,,lhbr,b7f99f6a-8d84-5088-8a9e-175b745734ae,bs,,au::14479:1,au::14479g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1549253"",""au::14479"",""au::14479:1"",""ark:/83110/x0/b7f99f6a-8d84-5088-8a9e-175b745734ae"",""Augusta Peaux""],""name"":""Augusta Peaux"",""ark"":""ark:/83110/x0/b7f99f6a-8d84-5088-8a9e-175b745734ae"",""uri"":""/agents/people/1549253"",""id"":""au::14479:1"",""isCapacity"":false}",ark:/83110/x0/b7f99f6a-8d84-5088-8a9e-175b745734ae,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,tg:lhbr:113011,e73_CreationActors,,,au::13075,,,,lhbr,67b78ec4-0a19-5856-99a3-7fdb36d5ef22,co,,au::13075:1,au::13075g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/1399025"",""au::13075"",""au::13075:1"",""ark:/83110/x0/67b78ec4-0a19-5856-99a3-7fdb36d5ef22"",""Pol de Mont""],""name"":""Pol de Mont"",""ark"":""ark:/83110/x0/67b78ec4-0a19-5856-99a3-7fdb36d5ef22"",""uri"":""/agents/people/1399025"",""id"":""au::13075:1"",""isCapacity"":false}",ark:/83110/x0/67b78ec4-0a19-5856-99a3-7fdb36d5ef22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,tg:lhbr:113011,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,18910127,,,,,,,,,,,,,,,,,,,,,,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,tg:lhbr:113011,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1891-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,tg:lhbr:113011,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000106305,referentienummer,False,,,,,,,,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:113011,brocade id,False,,,,,,,,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:113011/N,brocade url,False,,,,,,,,,,,,
be09d0a5-6331-5f0f-a555-7b14220770d5,tg:lhbr:113011,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9650a1c0-7e1c-5d2b-8b08-f87e6c4b380e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f0ac6199-1917-42a3-9ce1-9b90c3c73775"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
