ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:169,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/ae42cac2-a8a8-5052-8414-76af96dd2372,object identifier,Brieven,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::100141,,,,"dlod={""name"":""Antwerpen (Arrondissement Antwerpen)"",""ark"":""ark:/83110/x0/81ac4db9-1e25-55a3-9b28-97c03f96b4ab"",""uri"":""/subjects/10715087"",""id"":""au::100141"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e58bae7d-db82-4421-8f2b-e272ed7f2c8b"", ""ontologyProperty"": """", ""resourceXresourceId"": ""db6d8b92-9368-4176-96ac-becf935f6c55"", ""inverseOntologyProperty"": """"}]"
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638,1753,No Copyright - Public Domain Mark 1.0,
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16381106,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1638-11-06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000160,referentienummer,False,,,,,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:169,brocade id,False,,,,,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:169/N,brocade url,False,,,,,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""5842a092-78d8-5023-8965-a360420c0e0d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""348da4fa-76a4-4950-997b-783aceedc115"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,e73_Titles,,,au::108859,,,,mpm,mpmbr,Brief,705d3396-2c6b-59bc-a3df-553856a484da,bs,,au::108859:1,au::108859g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/11647913"",""au::108859"",""au::108859:1"",""ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da"",""Joanna Moerentorf"",""ark:/83110/x0/af7b2548-64a8-5e89-8aa7-96a0980188db""],""name"":""Joanna Moerentorf"",""ark"":""ark:/83110/x0/af7b2548-64a8-5e89-8aa7-96a0980188db"",""uri"":""/agents/people/11647913"",""id"":""au::108859:1"",""resourceArk"":""ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/705d3396-2c6b-59bc-a3df-553856a484da,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ae42cac2-a8a8-5052-8414-76af96dd2372,tg:mpmbr:169,e73_Titles,,,au::106908,,,,mpm,mpmbr,Brief,9f62622e-af8f-5120-8bb2-771de1268484,co,,au::106908:1,au::106908g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11439156"",""au::106908"",""au::106908:1"",""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""Balthasar I Moretus"",""ark:/83110/x0/4e6de5ef-6c8d-5a27-b44a-6604f7da8ad9""],""name"":""Balthasar I Moretus"",""ark"":""ark:/83110/x0/4e6de5ef-6c8d-5a27-b44a-6604f7da8ad9"",""uri"":""/agents/people/11439156"",""id"":""au::106908:1"",""resourceArk"":""ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/9f62622e-af8f-5120-8bb2-771de1268484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
