ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,tg:lhbr:79427,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:79427,https://data.letterenhuis.be/ark:/24970/04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,Brieven,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,tg:lhbr:79427,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,2070,In Copyright
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,tg:lhbr:79427,e73_CreationActors,,,au::9613:::MWV.2,,,,lhbr,5c350a84-0dc8-5a5a-b5b0-e0214e2ae4ca,bs,,au::9613:1::MWV.2,au::9613g:1::MWV.2,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1028591"",""au::9613"",""au::9613:1"",""ark:/83110/x0/31a2f4b8-51ac-51e3-bb47-860bbc17f85a"",""Bert Janssens [Medewerker van Belgische Radio en Televisie [TV]]""],""name"":""Bert Janssens [Medewerker van Belgische Radio en Televisie [TV]]"",""ark"":""ark:/83110/x0/31a2f4b8-51ac-51e3-bb47-860bbc17f85a"",""uri"":""/agents/people/1028591"",""id"":""au::9613:1"",""capacity"":""Medewerker van Belgische Radio en Televisie [TV]"",""isCapacity"":true,""relatorRaw"":""au::9613:1::MWV.2"",""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/31a2f4b8-51ac-51e3-bb47-860bbc17f85a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,tg:lhbr:79427,e73_CreationActors,,,au::8726,,,,lhbr,f6dec820-4a18-5d84-b392-cb5f993a4b7a,co,,au::8726:1,au::8726g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/933682"",""au::8726"",""au::8726:1"",""ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a"",""Raymond Herreman""],""name"":""Raymond Herreman"",""ark"":""ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a"",""uri"":""/agents/people/933682"",""id"":""au::8726:1"",""isCapacity"":false}",ark:/83110/x0/f6dec820-4a18-5d84-b392-cb5f993a4b7a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,tg:lhbr:79427,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19551011,,,,,,,,,,,,,,,,,,,,,,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,tg:lhbr:79427,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1955-10-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,tg:lhbr:79427,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000074725,referentienummer,False,,,,,,,,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:79427,brocade id,False,,,,,,,,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:79427/N,brocade url,False,,,,,,,,,,,,
04ec64cf-b77c-5d49-b79a-b226ee0c9eb8,tg:lhbr:79427,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""64a81bee-d86f-5cee-aa9a-7bcd0cf57f62"", ""ontologyProperty"": """", ""resourceXresourceId"": ""be3e2d53-5e34-45f9-b75f-4a58cd96217c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
