ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,tg:mpmbr:1267,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:1267,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/cacf06b8-09e9-53e4-9b58-5f578f22c4c3,object identifier,Brieven,,,,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,tg:mpmbr:1267,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::105810,,,,"dlod={""name"":""Madrid (Provincia de Madrid)"",""ark"":""ark:/83110/x0/97c7f2d9-5f8f-521c-93ef-51b032a7e886"",""uri"":""/subjects/11321670"",""id"":""au::105810"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,tg:mpmbr:1267,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671,1786,No Copyright - Public Domain Mark 1.0,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,tg:mpmbr:1267,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16711028,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,tg:mpmbr:1267,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1671-10-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,tg:mpmbr:1267,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000001245,referentienummer,False,,,,,,,,,,,,,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:1267,brocade id,False,,,,,,,,,,,,,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:1267/N,brocade url,False,,,,,,,,,,,,,
cacf06b8-09e9-53e4-9b58-5f578f22c4c3,tg:mpmbr:1267,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""4d6370c0-1798-5e26-9e9a-0e1bf3b0ea94"", ""ontologyProperty"": """", ""resourceXresourceId"": ""b8b3be9d-8f82-48be-8957-f7cc8d84c4c8"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
