ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
ddde2033-cc2f-5747-b5a5-9081dabef23e,tg:lhbr:5966,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:5966,https://data.letterenhuis.be/ark:/24970/ddde2033-cc2f-5747-b5a5-9081dabef23e,Brieven,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,tg:lhbr:5966,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1925.0,2040,In Copyright
ddde2033-cc2f-5747-b5a5-9081dabef23e,tg:lhbr:5966,e73_CreationActors,,,au::930,,,,lhbr,278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,bs,,au::930:1,au::930g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/99510"",""au::930"",""au::930:1"",""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""Lode Baekelmans""],""name"":""Lode Baekelmans"",""ark"":""ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b"",""uri"":""/agents/people/99510"",""id"":""au::930:1"",""isCapacity"":false}",ark:/83110/x0/278a2b1d-5bb5-5f42-8f2d-fd07673f1c1b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,tg:lhbr:5966,e73_CreationActors,,,au::23075,,,,lhbr,8ec7101b-bb35-5c29-a835-154df2e034ea,co,,au::23075:1,au::23075g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/2469025"",""au::23075"",""au::23075:1"",""ark:/83110/x0/8ec7101b-bb35-5c29-a835-154df2e034ea"",""Maria F. Wathy""],""name"":""Maria F. Wathy"",""ark"":""ark:/83110/x0/8ec7101b-bb35-5c29-a835-154df2e034ea"",""uri"":""/agents/people/2469025"",""id"":""au::23075:1"",""isCapacity"":false}",ark:/83110/x0/8ec7101b-bb35-5c29-a835-154df2e034ea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,tg:lhbr:5966,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19251001,,,,,,,,,,,,,,,,,,,,,,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,tg:lhbr:5966,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1925-10-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,tg:lhbr:5966,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000005666,referentienummer,False,,,,,,,,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:5966,brocade id,False,,,,,,,,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:5966/N,brocade url,False,,,,,,,,,,,,
ddde2033-cc2f-5747-b5a5-9081dabef23e,tg:lhbr:5966,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""cf3828d4-312a-582a-9d68-c304f9ffdae0"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fbb82875-e6bd-4b58-aff2-d40a481bb1e0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
