ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
2d9d851b-58be-5543-b2ff-dbf1270e0be6,tg:lhbr:146481,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:146481,https://data.letterenhuis.be/ark:/24970/2d9d851b-58be-5543-b2ff-dbf1270e0be6,Brieven,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,tg:lhbr:146481,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1968.0,2083,In Copyright
2d9d851b-58be-5543-b2ff-dbf1270e0be6,tg:lhbr:146481,e73_CreationActors,,,au::19047,,,,lhbr,fb39b23d-5ec4-53af-99e4-fbb2c499b35c,bs,,au::19047:1,au::19047g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/2038029"",""au::19047"",""au::19047:1"",""ark:/83110/x0/fb39b23d-5ec4-53af-99e4-fbb2c499b35c"",""Jan Vanriet""],""name"":""Jan Vanriet"",""ark"":""ark:/83110/x0/fb39b23d-5ec4-53af-99e4-fbb2c499b35c"",""uri"":""/agents/people/2038029"",""id"":""au::19047:1"",""isCapacity"":false}",ark:/83110/x0/fb39b23d-5ec4-53af-99e4-fbb2c499b35c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,tg:lhbr:146481,e73_CreationActors,,,au::11427,,,,lhbr,db87dc68-de2c-54a1-9d7a-175d3d9a3bb1,co,,au::11427:1,au::11427g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/1222689"",""au::11427"",""au::11427:1"",""ark:/83110/x0/db87dc68-de2c-54a1-9d7a-175d3d9a3bb1"",""Herwig Leus""],""name"":""Herwig Leus"",""ark"":""ark:/83110/x0/db87dc68-de2c-54a1-9d7a-175d3d9a3bb1"",""uri"":""/agents/people/1222689"",""id"":""au::11427:1"",""isCapacity"":false}",ark:/83110/x0/db87dc68-de2c-54a1-9d7a-175d3d9a3bb1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,tg:lhbr:146481,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19680127,,,,,,,,,,,,,,,,,,,,,,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,tg:lhbr:146481,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1968-01-27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,tg:lhbr:146481,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000137986,referentienummer,False,,,,,,,,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:146481,brocade id,False,,,,,,,,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:146481/N,brocade url,False,,,,,,,,,,,,
2d9d851b-58be-5543-b2ff-dbf1270e0be6,tg:lhbr:146481,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""00989200-b269-5825-b181-e478c9e86541"", ""ontologyProperty"": """", ""resourceXresourceId"": ""79826497-1559-49e5-9776-9e7411e230bb"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
