ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
b5f3bb56-eab9-5ede-88d5-79240dde027e,tg:lhbr:209295,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:209295,https://data.letterenhuis.be/ark:/24970/b5f3bb56-eab9-5ede-88d5-79240dde027e,Brieven,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,tg:lhbr:209295,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973.0,2088,In Copyright
b5f3bb56-eab9-5ede-88d5-79240dde027e,tg:lhbr:209295,e73_CreationActors,,,au::9325,,,,lhbr,3acb27d7-5fbe-5c9c-9fba-be8c3e770fa4,bs,,au::9325:1,au::9325g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/997775"",""au::9325"",""au::9325:1"",""ark:/83110/x0/3acb27d7-5fbe-5c9c-9fba-be8c3e770fa4"",""Jaak van den Iepe""],""name"":""Jaak van den Iepe"",""ark"":""ark:/83110/x0/3acb27d7-5fbe-5c9c-9fba-be8c3e770fa4"",""uri"":""/agents/people/997775"",""id"":""au::9325:1"",""isCapacity"":false}",ark:/83110/x0/3acb27d7-5fbe-5c9c-9fba-be8c3e770fa4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,tg:lhbr:209295,e73_CreationActors,,,au::5664,,,,lhbr,6cd5cefd-c688-5c3d-afa9-06819855626c,co,,au::5664:1,au::5664g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/corporate_entities/606048"",""au::5664"",""au::5664:1"",""ark:/83110/x0/6cd5cefd-c688-5c3d-afa9-06819855626c"",""Dietsche Warande en Belfort""],""name"":""Dietsche Warande en Belfort"",""ark"":""ark:/83110/x0/6cd5cefd-c688-5c3d-afa9-06819855626c"",""uri"":""/agents/corporate_entities/606048"",""id"":""au::5664:1"",""isCapacity"":false}",ark:/83110/x0/6cd5cefd-c688-5c3d-afa9-06819855626c,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,tg:lhbr:209295,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19730112,,,,,,,,,,,,,,,,,,,,,,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,tg:lhbr:209295,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1973-01-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,tg:lhbr:209295,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000198792,referentienummer,False,,,,,,,,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:209295,brocade id,False,,,,,,,,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:209295/N,brocade url,False,,,,,,,,,,,,
b5f3bb56-eab9-5ede-88d5-79240dde027e,tg:lhbr:209295,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a329ef60-346e-5c9b-a84b-f06188a8e8f2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""8f37b650-940c-43bd-8463-9559e9a1d185"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
