ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,ire.isaar.uuid,source_ire_type,Connected Subject Role,ire.isaar.id,place_au_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,Connected Subject Type,dataset,resource_model,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,End Date,Start Date Type,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Identifier,Record Type,Legacy Information Code, card,source_date,Copyright Revision Date,Copyright Type
33844333-a77d-5da8-a0a0-c053624efa03,tg:lhbr:303389,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhbr:303389,https://data.letterenhuis.be/ark:/24970/33844333-a77d-5da8-a0a0-c053624efa03,Brieven,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,tg:lhbr:303389,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993.0,2108,In Copyright
33844333-a77d-5da8-a0a0-c053624efa03,tg:lhbr:303389,e73_CreationActors,,,au::12176,,,,lhbr,3c797624-b277-5d9d-a806-a6ef760efa46,bs,,au::12176:1,au::12176g:1,,,,,lhbr,Brief,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/1302832"",""au::12176"",""au::12176:1"",""ark:/83110/x0/3c797624-b277-5d9d-a806-a6ef760efa46"",""Elisabeth Marain""],""name"":""Elisabeth Marain"",""ark"":""ark:/83110/x0/3c797624-b277-5d9d-a806-a6ef760efa46"",""uri"":""/agents/people/1302832"",""id"":""au::12176:1"",""isCapacity"":false}",ark:/83110/x0/3c797624-b277-5d9d-a806-a6ef760efa46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,tg:lhbr:303389,e73_CreationActors,,,au::8802,,,,lhbr,517d0961-38a4-5ba2-b901-dd3e1856382e,co,,au::8802:1,au::8802g:1,,,,,lhbr,Brief,recipients (people),,"dlod={""suggest"":[""/agents/people/941814"",""au::8802"",""au::8802:1"",""ark:/83110/x0/517d0961-38a4-5ba2-b901-dd3e1856382e"",""Gil Vander Heyden""],""name"":""Gil Vander Heyden"",""ark"":""ark:/83110/x0/517d0961-38a4-5ba2-b901-dd3e1856382e"",""uri"":""/agents/people/941814"",""id"":""au::8802:1"",""isCapacity"":false}",ark:/83110/x0/517d0961-38a4-5ba2-b901-dd3e1856382e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,tg:lhbr:303389,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,19930128,,,,,,,,,,,,,,,,,,,,,,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,tg:lhbr:303389,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,1993-01-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,tg:lhbr:303389,e73_Languages,1,kenmerken.lhlanguagehs,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN07/br/000291775,referentienummer,False,,,,,,,,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:lhbr:303389,brocade id,False,,,,,,,,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opaclhobj/tg:lhbr:303389/N,brocade url,False,,,,,,,,,,,,
33844333-a77d-5da8-a0a0-c053624efa03,tg:lhbr:303389,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9e004d39-3164-564f-a833-b61f4d233d86"", ""ontologyProperty"": """", ""resourceXresourceId"": ""40757ff4-b2b8-425a-a6a6-c0553a5f531a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,
