ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,tg:mpmbr:316,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:316,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/4b28ad9b-af4f-5b11-a9c4-b06dd582a517,object identifier,Brieven,,,,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,tg:mpmbr:316,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::101023,,,,"dlod={""name"":""Brugge (Arrondissement Brugge)"",""ark"":""ark:/83110/x0/a27575bb-282d-5cfe-9356-05a49b29067f"",""uri"":""/subjects/10809461"",""id"":""au::101023"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""eb1c2006-05d3-4157-8d8e-6a4d440ec3f8"", ""ontologyProperty"": """", ""resourceXresourceId"": ""66f3722d-acfd-448e-b54e-cdfc42b698fa"", ""inverseOntologyProperty"": """"}]"
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,tg:mpmbr:316,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739,1854,No Copyright - Public Domain Mark 1.0,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,tg:mpmbr:316,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17390402,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,tg:mpmbr:316,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1739-04-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,tg:mpmbr:316,e73_Languages,1,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000305,referentienummer,False,,,,,,,,,,,,,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:316,brocade id,False,,,,,,,,,,,,,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:316/N,brocade url,False,,,,,,,,,,,,,
4b28ad9b-af4f-5b11-a9c4-b06dd582a517,tg:mpmbr:316,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""9af98cf5-855b-5b8d-b081-e9ad57f23afb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""356aeb74-4321-446e-ac63-d50fdecacdf5"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
