ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:684,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/e05de57a-bd13-5b4c-93f9-5569eb0991ca,object identifier,Brieven,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::105711,,,,"dlod={""name"":""Cádiz (Provincia de Cádiz)"",""ark"":""ark:/83110/x0/5a5d1b29-515d-5adb-b732-81c9ec22ba56"",""uri"":""/subjects/11311077"",""id"":""au::105711"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fc89d8ef-eecf-4f64-bc7f-3676f0930f14"", ""ontologyProperty"": """", ""resourceXresourceId"": ""371cdc67-ab17-4a2a-8f89-13a1790c58a0"", ""inverseOntologyProperty"": """"}]"
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677,1792,No Copyright - Public Domain Mark 1.0,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16771205,,,,,,,,,,,,,,,,,,,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1677-12-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,e73_Languages,1,kenmerken.mpmlanguage,spa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish (language),,,,,,,,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000670,referentienummer,False,,,,,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:684,brocade id,False,,,,,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:684/N,brocade url,False,,,,,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""b34c2f19-cb5b-516c-b4f3-cbc87c84e0ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6e7135fc-c65f-4788-9c72-b914b05e58d4"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,e73_Titles,,,au::112451,,,,mpm,mpmbr,Brief,b548f1d9-c540-5495-8a6c-bee1b9027fac,bs,,au::112451:1,au::112451g:1,,,,au_code,correspondents (correspondence writers),,"dlod={""suggest"":[""/agents/people/12032257"",""au::112451"",""au::112451:1"",""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""Domingo de la Milla"",""ark:/83110/x0/4d1f7281-9333-5023-922c-43dd34b9774b""],""name"":""Domingo de la Milla"",""ark"":""ark:/83110/x0/4d1f7281-9333-5023-922c-43dd34b9774b"",""uri"":""/agents/people/12032257"",""id"":""au::112451:1"",""resourceArk"":""ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b548f1d9-c540-5495-8a6c-bee1b9027fac,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e05de57a-bd13-5b4c-93f9-5569eb0991ca,tg:mpmbr:684,e73_Titles,,,au::106903,,,,mpm,mpmbr,Brief,b03dd40d-6470-5373-baba-0a64aea212a7,co,,au::106903:1,au::106903g:1,,,,au_code,recipients (people),,"dlod={""suggest"":[""/agents/people/11438621"",""au::106903"",""au::106903:1"",""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""Henri François Schilders"",""ark:/83110/x0/de3b7b2f-a3e1-5a46-8794-736b4de05e7c""],""name"":""Henri François Schilders"",""ark"":""ark:/83110/x0/de3b7b2f-a3e1-5a46-8794-736b4de05e7c"",""uri"":""/agents/people/11438621"",""id"":""au::106903:1"",""resourceArk"":""ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""agent""}",ark:/83110/x0/b03dd40d-6470-5373-baba-0a64aea212a7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
