ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:902,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/dbf73585-db3a-5038-9620-eee249933c97,object identifier,Brieven,,,,
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::105146,,,,"dlod={""name"":""Leiden (Zuid-Holland)"",""ark"":""ark:/83110/x0/94037dda-5d7d-55a2-9bad-3d42397c0d3c"",""uri"":""/subjects/11250622"",""id"":""au::105146"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbf73585-db3a-5038-9620-eee249933c97,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""63e972c0-c875-4142-bd63-f49350b0b9c1"", ""ontologyProperty"": """", ""resourceXresourceId"": ""e94c57c4-be65-4d62-abf5-fbde3ba4188c"", ""inverseOntologyProperty"": """"}]"
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601,1716,No Copyright - Public Domain Mark 1.0,
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16010315,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1601-03-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,e73_Languages,1,kenmerken.mpmlanguage,lat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Latin (language),,,,,,,,,,,,,,,,
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,e73_Languages,2,kenmerken.mpmlanguage,dut,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Dutch (language),,,,,,,,,,,,,,,,
dbf73585-db3a-5038-9620-eee249933c97,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000888,referentienummer,False,,,,,,,,,,,,,
dbf73585-db3a-5038-9620-eee249933c97,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:902,brocade id,False,,,,,,,,,,,,,
dbf73585-db3a-5038-9620-eee249933c97,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:902/N,brocade url,False,,,,,,,,,,,,,
dbf73585-db3a-5038-9620-eee249933c97,tg:mpmbr:902,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""7083ca7c-c2f5-5875-b3c3-0c044274a82d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""abd97304-2b28-4217-bf9a-3e03a58d8de0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
