ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1942,https://data.rubenianum.be//ark:/86530/60d9d009-608b-595c-9271-1247057c233b,Brieven,,,,
60d9d009-608b-595c-9271-1247057c233b,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""22d9970f-5de1-4c44-bb2f-94cba0c419d6"", ""ontologyProperty"": """", ""resourceXresourceId"": ""56fe0aad-6893-4503-9ba2-125c98ac578d"", ""inverseOntologyProperty"": """"}]"
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962.0,2077,In Copyright,
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,e73_Correspondence,1,,,,,,,,,,,,,,,,"Martin, W.A.",recipients (people),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,correspondents (correspondence writers),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,bs,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19620121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1962-01-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Korte inhoud: Antwoord op een, niet bewaarde, brief. FG toont belangstelling voor twee werken die worden toegeschreven aan Memling. Vraagt om foto's waardoor hij een idee kan krijgen van de auteur. Dat zou kostenbesparend zijn voor de klant van Christie. Merkt op geen 'expertises' tegen betalingen te schrijven. Hij geeft alleen zijn mening. Desgevallend vraagt hij een terugbetaling van gemaakte reiskosten.[scan]",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60d9d009-608b-595c-9271-1247057c233b,tg:rubgr:1942,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Certificaat,,,,,,,,,,,,,,,,,,,,,,
60d9d009-608b-595c-9271-1247057c233b,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001942,referentienummer,False,,,,,,,,,,,,,,,,,,,
