ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,Creation Actor Note,Creation Actor Role,museum,resource_model,ire.isaar.uuid,source_ire_type,ire.isaar.id,place_au_code,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation URL Prefix,External Relation URL,External Relation,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Original Entity Type.1,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Identifier,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
072ecafe-493b-50cb-ad07-769bca78b03a,tg:rubgr:4724,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:4724,https://data.rubenianum.be//ark:/86530/072ecafe-493b-50cb-ad07-769bca78b03a,Brieven,,,,
072ecafe-493b-50cb-ad07-769bca78b03a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ca8ad1c2-3656-49cf-b7f3-85dee14eb4b3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""88d75774-d833-4c10-be02-f948526a42c0"", ""inverseOntologyProperty"": """"}]"
072ecafe-493b-50cb-ad07-769bca78b03a,tg:rubgr:4724,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954.0,2069,In Copyright,
072ecafe-493b-50cb-ad07-769bca78b03a,tg:rubgr:4724,e73_Correspondence,1,,,,,,,,,,,,,,,,"Auer, Erwin M.",correspondents (correspondence writers),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072ecafe-493b-50cb-ad07-769bca78b03a,tg:rubgr:4724,e73_CreationActors,,,au::111146,,,,,,,rubgr_brief,,,,,,,,recipients (people),rub,Brief,8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,be,au::111146:1,au::111146g:1,"dlod={""suggest"":[""/agents/people/11892622"",""au::111146"",""au::111146:1"",""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""Fritz Grossmann""],""name"":""Fritz Grossmann"",""ark"":""ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1"",""uri"":""/agents/people/11892622"",""id"":""au::111146:1"",""isCapacity"":false}",ark:/83110/x0/8e6df2a1-cc0f-5a41-b61d-ec8b6ea9e1e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072ecafe-493b-50cb-ad07-769bca78b03a,tg:rubgr:4724,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19541018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072ecafe-493b-50cb-ad07-769bca78b03a,tg:rubgr:4724,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,1954-10-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072ecafe-493b-50cb-ad07-769bca78b03a,tg:rubgr:4724,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[Briefhoofd Kunsthistorisches Museum] Korte inhoud: [Taal, Duits] Zendt 5 nieuwe detailfoto's + prent Cock 'Moralia sacra'. Kan niet ingaan op de vraag naar foto 'Kampfes zwischen Fasching und Fasten' zonder lijst.",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
072ecafe-493b-50cb-ad07-769bca78b03a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000004724,referentienummer,False,,,,,,,,,,,,,,,,,,,
072ecafe-493b-50cb-ad07-769bca78b03a,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6977</priref>
			<recipient>Grossmann, F.</recipient>
			<number>AFG_128_024</number>
			<date.precise>1954-10-18</date.precise>
			<content>[Briefhoofd Kunsthistorisches Museum] Korte inhoud: [Taal, Duits] Zendt 5 nieuwe detailfoto's + prent Cock 'Moralia sacra'. Kan niet ingaan op de vraag naar foto 'Kampfes zwischen Fasching und Fasten' zonder lijst.</content>
			<object.object_number>AFG_128</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>brief</editorial_form>
			<object.title>[Folders &amp; envelopes]</object.title>
			<sender>Auer, Erwin M.</sender>
			<object.creator/>
			<input.date>2014-07-24</input.date>
			<edit.date>2014-07-24</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:25:29</edit.time>
			<input.time>16:23:27</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,
