ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,museum,dataset,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,place_au_code,Creation Place Note,Creation Place Note Type,Creation Place Note Language,Creation Place Widget,Start Date,Start Date Type,End Date,End Date Type,Start Date Note,Start Date Note Type,Start Date Note Language,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation Note,External Relation Note Language,External Relation Note Type,External Relation URL,External Relation URL Prefix,External Relation URL Type,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,number,type,Material Records,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Transactions
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,tg:mpmbr:796,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Museum Plantin-Moretus,tg:mpmbr:796,record identifiers,https://data.museumplantinmoretus.be/ark:/11975/8a51d5f2-25f9-52f0-9767-d4c03f4c903f,object identifier,Brieven,,,,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,tg:mpmbr:796,Places,1,id/place.place,,,,,,,,,,,,,,,,,,,,,au::103097,,,,"dlod={""name"":""Valenciennes (Arrondissement de Valenciennes)"",""ark"":""ark:/83110/x0/4a2b7b87-1af0-552b-98c6-8d24fb49ac96"",""uri"":""/subjects/11031379"",""id"":""au::103097"",""isCapacity"":false,""orgID"":""digipolis"",""suggestType"":""place""}",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""a8c42c4c-b15b-4322-96d1-3c2848529688"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5fa800e2-184d-4979-9749-ed46f1cad52f"", ""inverseOntologyProperty"": """"}]"
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,tg:mpmbr:796,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594,1709,No Copyright - Public Domain Mark 1.0,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,tg:mpmbr:796,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15940210,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,tg:mpmbr:796,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,1594-02-10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,tg:mpmbr:796,e73_Languages,1,kenmerken.mpmlanguage,fre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,French (language),,,,,,,,,,,,,,,,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN00/br/000000782,referentienummer,False,,,,,,,,,,,,,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:mpmbr:796,brocade id,False,,,,,,,,,,,,,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacmpmobj/tg:mpmbr:796/N,brocade url,False,,,,,,,,,,,,,
8a51d5f2-25f9-52f0-9767-d4c03f4c903f,tg:mpmbr:796,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""92754939-7be0-5442-b02e-100a05cbf04f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f9a5909a-4067-4a75-aa11-861ed5656b50"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,
