ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:10824_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f28717e3-8278-5c88-9f8f-18e4e7e396c2,object identifier,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatkaderic,62 x 44,,,,,,,,,,,,,,,,,"62 x 44 - height, width, depth, kenmerken/lhformatic.lhformatkaderic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"46,5 x 32",,,,,,,,,,,,,,,,,"46,5 x 32 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatkaderic,,,,,,,,,,,,,,,351,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatkaderic,,,,,,,,,,,,,,,247,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,465,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,320,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,tg:lhpr:10824_#1,,,"Planex GP / IX, 3",f28717e3-8278-5c88-9f8f-18e4e7e396c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_Marks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Bovenaan: 'Henri Conscience s'essayant à ses futures fonctions.'<br />
gesign. r.o.: Fourmy</p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,,,,,,,,,,,,,,kenmerken/lhtechbasispr.lhtechpr,ink,,,,,,,,,,,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechbasispr.lhtechpr,pko,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lithography,,,,,,,,,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1868.0,open,,,,,,,,
f28717e3-8278-5c88-9f8f-18e4e7e396c2,tg:lhpr:10824_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,O1T9ADDtWaRkNZFNcZvpqmnA,lhpr,https://dams.antwerpen.be/iiif/O1T9ADDtWaRkNZFNcZvpqmnA/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/O1T9ADDtWaRkNZFNcZvpqmnA,DAMS Image,lh,Iconografie
