ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:2478_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/6b9bde93-bef6-529c-814b-dca556dd725b,object identifier,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_AcquisitionNumbers,1,,,,45793/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_Acquisitions,1,tr:lh:2400,"dlod={""name"":""Archief van Frans van Cuyck"",""ark"":""ark:/24970/x0/851f1130-a33a-53bb-bb35-d4c5cb168e64"",""uri"":""/repositories/11/accessions/256803"",""id"":""tr:lh:2400"",""date"":""1953-01-06"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/851f1130-a33a-53bb-bb35-d4c5cb168e64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96313,"dlod={""name"":""Prenten"",""ark"":""ark:/24970/x0/4300b239-0b75-5547-820c-b059b08cda42"",""uri"":""/repositories/11/archival_objects/10305494"",""id"":""isad:lh:96313"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Frans van Cuyck"",""resourceArk"":""ark:/24970/x0/4d6b2a54-5852-5187-9ba4-888d7ab67f1b"",""resourceURI"":""/repositories/11/resources/218497"",""resourceID"":""isad:lh:2042"",""capacity"":""Prenten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/4300b239-0b75-5547-820c-b059b08cda42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhdiamic.lhdiamwerkic,"37 x 28,5",,,,,,,,,,,,,,,,,"37 x 28,5 - diameter, kenmerken/lhdiamic.lhdiamwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhdiamic.lhdiamkaderic,70.5 x 58,,,,,,,,,,,,,,,,,"70.5 x 58 - diameter, kenmerken/lhdiamic.lhdiamkaderic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhdiamic.lhdiamrandic,62.5 x 50.5,,,,,,,,,,,,,,,,,"62.5 x 50.5 - diameter, kenmerken/lhdiamic.lhdiamrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,tr:lh:2400,tg:lhpr:2478_#1,45793/2,isad:lh:96313,SC 53 B 1,6b9bde93-bef6-529c-814b-dca556dd725b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6b9bde93-bef6-529c-814b-dca556dd725b,tg:lhpr:2478_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Links onder in de prent gedrukt: <em>FVL</em>;</p>
<p>midden onder in de prent gedrukt: <em>STEENDR. FLORIMOND VAN LOO, GENT</em>;</p>
<p>midden onder de prent gedrukt: <em>Peter Benoit / 1892</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
