ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:2094_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/e8b20be6-c973-5343-a7a6-7fea76b0cea2,object identifier,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_AcquisitionNumbers,1,,,,14320/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_Acquisitions,1,tr:lh:685,"dlod={""name"":""Schenking van Ger Schmook [Sr.]"",""ark"":""ark:/24970/x0/6d4c4b77-613e-577a-b3b9-653439ae9ac6"",""uri"":""/repositories/11/accessions/73298"",""id"":""tr:lh:685"",""date"":""1938-01-26"",""granter"":""Ger Schmook"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/6d4c4b77-613e-577a-b3b9-653439ae9ac6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Tekst op achterzjde : 'Drama in 4 bedrijven door Emile Verhaeren vertaald door Willem Gijsels',Tekst op achterzjde : 'Drama in 4 bedrijven door Emile Verhaeren vertaald door Willem Gijsels',Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96915,"dlod={""name"":""Tekeningen"",""ark"":""ark:/24970/x0/59e3d21a-bcd3-5c43-8019-98989b79030b"",""uri"":""/repositories/11/archival_objects/10369908"",""id"":""isad:lh:96915"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Ger Schmook"",""resourceArk"":""ark:/24970/x0/d222ae12-39c1-565a-99b0-6a0fab3585c0"",""resourceURI"":""/repositories/11/resources/3962"",""resourceID"":""isad:lh:37"",""capacity"":""Tekeningen"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/59e3d21a-bcd3-5c43-8019-98989b79030b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"14 x 9,4",,,,,,,,,,,,,,,,,"14 x 9,4 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,140,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,94,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e8b20be6-c973-5343-a7a6-7fea76b0cea2,tg:lhtk:2094_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,tr:lh:685,tg:lhtk:2094_#1,14320/1,isad:lh:96915,,e8b20be6-c973-5343-a7a6-7fea76b0cea2,K1 C 54 D3,ICO-019,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
