ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:7475_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,object identifier,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_AcquisitionNumbers,1,,,,72469/17,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_Acquisitions,1,tr:lh:30827,"dlod={""name"":""34 pentekeningen door Jozef Cantré voor Kobeke (E. Claes)"",""ark"":""ark:/24970/x0/4260e1c8-7b1c-58e3-bf73-e0a89fbb3635"",""uri"":""/repositories/11/accessions/3298492"",""id"":""tr:lh:30827"",""date"":""1965-07-30"",""granter"":""Leo Arras"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/4260e1c8-7b1c-58e3-bf73-e0a89fbb3635,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,"**Publikatie:** Claes, Ernest - Cantré, Jozef [ill.], _Kobeke._ Amsterdam:
Wereldbibliotheek, 1933, p. 140.","**Publikatie:** Claes, Ernest - Cantré, Jozef [ill.], _Kobeke._ Amsterdam:
Wereldbibliotheek, 1933, p. 140.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,13 x 12,,,,,,,,,,,,,,,,,"13 x 12 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,"25,2 x 18",,,,,,,,,,,,,,,,,"25,2 x 18 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,130,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,120,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ffc8b576-2122-50ca-a20f-76cd3c1a7bbd,tg:lhtk:7475_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,252,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
