ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:11363_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,object identifier,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_Archives,1,,,,,,,,,,,isad:lh:92575,"dlod={""name"":""Affiches (verzameling)"",""ark"":""ark:/24970/x0/775756d9-1eae-5695-a481-a423c567b362"",""uri"":""/repositories/11/archival_objects/9905528"",""id"":""isad:lh:92575"",""nameWithContext"":[""Verzamelingen"",""Affiches""],""resourceName"":""Archief van J.-E. Buschmann"",""resourceArk"":""ark:/24970/x0/928ae852-7dd7-53a2-aa6d-845caef34c1a"",""resourceURI"":""/repositories/11/resources/165425"",""resourceID"":""isad:lh:1546"",""capacity"":""Affiches (verzameling)"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/775756d9-1eae-5695-a481-a423c567b362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_Conditions,1,,,,,,note.lhconditie,"<p>De vereniging, gevestigd te Amsterdam, had op 27 mei 1881 beslist H. Conscience het ccbuitengewoon Eerelidmaatschap” aan te bieden.<br />
Het diploma heeft bovenaan een allegorische voorstelling in verband met het genootschap en Amsterdam, onderaan een redezicht op Amsterdam vanaf het IJ.  Gesign.  C. Ed.  Taurel inv. et fec.</p>
",,,,,,,,,,,"<p>De vereniging, gevestigd te Amsterdam, had op 27 mei 1881 beslist H. Conscience het ccbuitengewoon Eerelidmaatschap” aan te bieden.<br />
Het diploma heeft bovenaan een allegorische voorstelling in verband met het genootschap en Amsterdam, onderaan een redezicht op Amsterdam vanaf het IJ.  Gesign.  C. Ed.  Taurel inv. et fec.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,68 x 49,,,,,,,,,,,,,,,,,"68 x 49 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,680,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,490,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,,,,,,,,,,,,,,kenmerken/lhtechbasispr.lhtechpr,ink,,,,,,,,,,,,,,,,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechbasispr.lhtechpr,pls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lithography,,,,,,,,,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1881.0,open,,,,,,,,
7ef705ad-95b2-51e2-b1fa-6e309b6fbb89,tg:lhpr:11363_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Q16lCcQOcOhNiSDpSSlrvz69,lhpr,https://dams.antwerpen.be/iiif/Q16lCcQOcOhNiSDpSSlrvz69/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/Q16lCcQOcOhNiSDpSSlrvz69,DAMS Image,lh,Iconografie
