ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:2569_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,object identifier,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_AcquisitionNumbers,1,,,,198574/2,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_Acquisitions,1,tr:lh:30818,"dlod={""name"":""Portretten van Manteau-auteurs door Georges van Doren"",""ark"":""ark:/24970/x0/78c69b10-5e89-5825-a0a1-f1d8f4419f6a"",""uri"":""/repositories/11/accessions/3297529"",""id"":""tr:lh:30818"",""date"":""2002-08-05"",""granter"":""Julien Weverbergh"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/78c69b10-5e89-5825-a0a1-f1d8f4419f6a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>Algemene toestand: goed</p>
",,,,,,,,,,,"<p>Algemene toestand: goed</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatkaderic,50.5 x 41.5,,,,,,,,,,,,,,,,,"50.5 x 41.5 - height, width, depth, kenmerken/lhformatic.lhformatkaderic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,35 x 26,,,,,,,,,,,,,,,,,"35 x 26 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,49 x 40,,,,,,,,,,,,,,,,,"49 x 40 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatkaderic,,,,,,,,,,,,,,,125,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a4a680e3-6e8e-55a3-af22-1c0e02f36f0e,tg:lhtk:2569_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatkaderic,,,,,,,,,,,,,,,96,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
