ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpa:9776_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/c4d21b14-aec9-5d83-8d11-189c65490c0a,object identifier,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_Acquisitions,1,tr:lh:139775,"dlod={""name"":""Brievenarchief van Bert Bevers"",""ark"":""ark:/24970/x0/99a6901c-5afe-5661-8aa0-639e4c5a184f"",""uri"":""/repositories/11/accessions/14955928"",""id"":""tr:lh:139775"",""date"":""2017-12-15"",""granter"":""Bert Bevers"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/99a6901c-5afe-5661-8aa0-639e4c5a184f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_Archives,1,,,,,,,,,,,isad:lh:141225,"dlod={""name"":""Portret"",""ark"":""ark:/24970/x0/eddf9504-d2f1-54fa-a8e5-71bee013a1b1"",""uri"":""/repositories/11/archival_objects/15111078"",""id"":""isad:lh:141225"",""resourceName"":""Archief van Bert Bevers"",""resourceArk"":""ark:/24970/x0/cb69a5b0-f9ab-5b15-8bbd-e2c8f5cd1ec7"",""resourceURI"":""/repositories/11/resources/10444059"",""resourceID"":""isad:lh:97608"",""capacity"":""Portret"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/eddf9504-d2f1-54fa-a8e5-71bee013a1b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,canvas (textile material),kenmerken/lhdragerico.lhkleur,ivory (color),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,40 x 30,,,,,,,,,,,,,,,,,"40 x 30 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,400,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,300,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpa,tr:lh:139775,tg:lhpa:9776_#1,,isad:lh:141225,,c4d21b14-aec9-5d83-8d11-189c65490c0a,SC 32 A 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Signatuur op achterzijde: <em>Mart</em> <em>Franken</em>. Datum: <em>sept</em> <em>2009</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c4d21b14-aec9-5d83-8d11-189c65490c0a,tg:lhpa:9776_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpa,,,,,,,,,,,,,,,kenmerken/lhtechbasispa.lhtechpa,oil paint (paint),,,,,,,,,,,,,,,,,,,,,,,,,,
