ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:9145_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/fddb8a35-c621-5a02-98ab-010daf4ed85c,object identifier,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_AcquisitionNumbers,1,,,,220324/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,"Drukwerk, met de hand door F. Timmermans ingekleurd.","Drukwerk, met de hand door F. Timmermans ingekleurd.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>06/05/2009: Goed, vergeeld.</p>
",,,,,,,,,,,"<p>06/05/2009: Goed, vergeeld.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"32 x 19,4",,,,,,,,,,,,,,,,,"32 x 19,4 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,320,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,194,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,tg:lhpr:9145_#1,220324/3,,T 3465 / I,fddb8a35-c621-5a02-98ab-010daf4ed85c,,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Linksonder: <em>F</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,,,,,,,,,,,,,,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,,,,,,,,,,,,,,kenmerken/lhtechbasispr.lhtechpr,ink,,,,,,,,,,,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechbasispr.lhtechpr,pls,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,lithography,,,,,,,,,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1923.0,permission required,,,,,,,,
fddb8a35-c621-5a02-98ab-010daf4ed85c,tg:lhpr:9145_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,i2TMOnGEkZ5NBBM5PZVXkSdD,lhpr,https://dams.antwerpen.be/iiif/i2TMOnGEkZ5NBBM5PZVXkSdD/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/i2TMOnGEkZ5NBBM5PZVXkSdD,DAMS Image,lh,Iconografie
