ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:1486_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a7db8097-215d-5774-88f6-6aab40baf7a9,object identifier,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_AcquisitionNumbers,1,,,,5266/3,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_Acquisitions,1,tr:lh:274,"dlod={""name"":""Schenking van Herman Hiel"",""ark"":""ark:/24970/x0/3bcac8e7-1646-5cfc-9313-aca59a11e11e"",""uri"":""/repositories/11/accessions/29321"",""id"":""tr:lh:274"",""date"":""1934-12-06"",""granter"":""Herman Hiel"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/3bcac8e7-1646-5cfc-9313-aca59a11e11e,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Gedateerd op achterzijde: 6-12-34,Gedateerd op achterzijde: 6-12-34,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_Conditions,1,,,,,,note.lhconditie,"<p>Vuil papier</p>
",,,,,,,,,,,"<p>Vuil papier</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"14,8 x 9",,,,,,,,,,,,,,,,,"14,8 x 9 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,148,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,90,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,tr:lh:274,tg:lhtk:1486_#1,5266/3,,,a7db8097-215d-5774-88f6-6aab40baf7a9,K1 C 54 D2,ICO-007,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,,,,,,,,,,,,,,,kenmerken/lhtechaanvtk.lhtechtaddtk,pencils (drawing and writing equipment),,,,,,,,,,,,,,,,,,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1934.0,permission required,,,,,,,,
a7db8097-215d-5774-88f6-6aab40baf7a9,tg:lhtk:1486_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,GgahT7iVGYAiqhfblOMh2zv3,lhtk,https://dams.antwerpen.be/iiif/GgahT7iVGYAiqhfblOMh2zv3/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/GgahT7iVGYAiqhfblOMh2zv3,DAMS Image,lh,Iconografie
