ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpa:9812_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/294f53d6-bf58-5c5d-af9a-5c6bee137895,object identifier,,,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_Acquisitions,1,tr:lh:140191,"dlod={""name"":""Beeldhouwwerk van Lucienne Stassaert (1936-) en portret van Ivo Van Hove (1958-)-)"",""ark"":""ark:/24970/x0/356efc0e-6c58-535b-a466-12aeb0a1494d"",""uri"":""/repositories/11/accessions/15000440"",""id"":""tr:lh:140191"",""date"":""2019-07-01"",""granter"":""Maarten Embrechts"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/356efc0e-6c58-535b-a466-12aeb0a1494d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,canvas (textile material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,50 x 40,,,,,,,,,,,,,,,,,"50 x 40 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,500,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,400,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpa,tr:lh:140191,tg:lhpa:9812_#1,,,EE 119 / SC,294f53d6-bf58-5c5d-af9a-5c6bee137895,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpa,,,,,,,,,,,,,,,kenmerken/lhtechbasispa.lhtechpa,oil paint (paint),,,,,,,,,,,,,,,,,,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
294f53d6-bf58-5c5d-af9a-5c6bee137895,tg:lhpa:9812_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2012.0,permission required,,,,,,,,
