ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:5665_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/a967e8c5-f044-5833-bc8b-9644be33afff,object identifier,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_AcquisitionNumbers,1,,,,81203/8,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_Acquisitions,1,tr:lh:4200,"dlod={""name"":""Schenking van Geertje de Combe"",""ark"":""ark:/24970/x0/9ab8c8f1-ad38-53b9-86e6-3d6edcdaf667"",""uri"":""/repositories/11/accessions/449403"",""id"":""tr:lh:4200"",""date"":""1969-06-02"",""granter"":""Geertje de Combe"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9ab8c8f1-ad38-53b9-86e6-3d6edcdaf667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96591,"dlod={""name"":""Prenten"",""ark"":""ark:/24970/x0/61e51521-861d-51a3-8762-2d9b1c11e95a"",""uri"":""/repositories/11/archival_objects/10335240"",""id"":""isad:lh:96591"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Collectie Jef de Combe"",""resourceArk"":""ark:/24970/x0/82d50c76-cdab-5297-974f-e71cf03b452f"",""resourceURI"":""/repositories/11/resources/965571"",""resourceID"":""isad:lh:9024"",""capacity"":""Prenten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/61e51521-861d-51a3-8762-2d9b1c11e95a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"16 x 9,3",,,,,,,,,,,,,,,,,"16 x 9,3 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,160,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,93,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,tr:lh:4200,tg:lhpr:5665_#1,81203/8,isad:lh:96591,M 546 / I (Doos I),a967e8c5-f044-5833-bc8b-9644be33afff,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
a967e8c5-f044-5833-bc8b-9644be33afff,tg:lhpr:5665_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechts onder in de prent: <em>P.D.M.</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
