ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:8524_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,object identifier,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_AcquisitionNumbers,1,,,,215879/28,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>Het papier heeft grote en kleine olie vlekjes.</p>
",,,,,,,,,,,"<p>Het papier heeft grote en kleine olie vlekjes.</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"42,4 x 51,5",,,,,,,,,,,,,,,,,"42,4 x 51,5 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,424,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,515,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,,tg:lhtk:8524_#1,215879/28,,Planex GT / T 292,7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechts onder in de tekening met een stempel: <em>Atelier V. THONET</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,,,,,,,,,,,,,,,kenmerken/lhtechbasistk.lhtechtk,charcoal (material),,,,,,,,,,,,,,,,,,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1920.0,permission required,,,,,,,,
7d4b59f2-5724-5da5-8a7e-57f2f3d3a6ca,tg:lhtk:8524_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,s2O2pNjv8RPobLoc8KfzQoFy,lhtk,https://dams.antwerpen.be/iiif/s2O2pNjv8RPobLoc8KfzQoFy/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/s2O2pNjv8RPobLoc8KfzQoFy,DAMS Image,lh,Iconografie
