ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:8112_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,object identifier,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_AcquisitionNumbers,1,,,,177130,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"12,9 x 17,7",,,,,,,,,,,,,,,,,"12,9 x 17,7 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,129,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,177,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,,tg:lhtk:8112_#1,177130,,Planex KP / G 395,3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechts onder in de tekening met potlood: <em>ADeDeken</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,,,,,,,,,,,,,,,kenmerken/lhtechbasistk.lhtechtk,pencils (drawing and writing equipment),,,,,,,,,,,,,,,,,,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
3ba8d014-d682-50a7-a4a8-e8cc67d9c97b,tg:lhtk:8112_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,wfCTLFVXVLOCKdTYXxpEerkq,lhtk,https://dams.antwerpen.be/iiif/wfCTLFVXVLOCKdTYXxpEerkq/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/wfCTLFVXVLOCKdTYXxpEerkq,DAMS Image,lh,Iconografie
