ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:2564_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/f1a22efd-b02a-530b-a344-f079bdca5ca6,object identifier,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_AcquisitionNumbers,1,,,,126410,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Acquisitions,1,tr:lh:5894,"dlod={""name"":""Archief van Marc Edo Tralbaut"",""ark"":""ark:/24970/x0/9cd9b173-78fb-50a2-8736-8514741d0345"",""uri"":""/repositories/11/accessions/630661"",""id"":""tr:lh:5894"",""date"":""1983-04-28"",""granter"":""Martha de Wachter"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/9cd9b173-78fb-50a2-8736-8514741d0345,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96321,"dlod={""name"":""Prenten"",""ark"":""ark:/24970/x0/ff62dd37-6466-5eae-ac2e-973a316d2245"",""uri"":""/repositories/11/archival_objects/10306350"",""id"":""isad:lh:96321"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Marc Edo Tralbaut"",""resourceArk"":""ark:/24970/x0/f452cbac-0e1a-552b-9833-99f3fbba6511"",""resourceURI"":""/repositories/11/resources/2678"",""resourceID"":""isad:lh:25"",""capacity"":""Prenten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/ff62dd37-6466-5eae-ac2e-973a316d2245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,68 x 50,,,,,,,,,,,,,,,,,"68 x 50 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,"75,5 x 54,5",,,,,,,,,,,,,,,,,"75,5 x 54,5 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,680,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,500,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,755,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,545,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,tr:lh:5894,tg:lhpr:2564_#1,126410,isad:lh:96321,"Planex GP / IX, 2",f1a22efd-b02a-530b-a344-f079bdca5ca6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>r.o.: <em>Frans De Boeck</em></p>
<p>l.o.: <em>40/100</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1a22efd-b02a-530b-a344-f079bdca5ca6,tg:lhpr:2564_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,,,,,,,,,,,,,,kenmerken/lhtechbasispr.lhtechpr,ink,kenmerken/lhtechbasispr.lhkleur,red (color),,,,,,,,,,,,,,,,,,,,,,,,
