ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhaq:8375_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/9996b066-6a6b-5e92-ac12-70b1900b1d18,object identifier,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_AcquisitionNumbers,1,,,,215082/22,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),kenmerken/lhdragerico.lhkleur,beige (color),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"27,5 x 15",,,,,,,,,,,,,,,,,"27,5 x 15 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,"32,5 x 25",,,,,,,,,,,,,,,,,"32,5 x 25 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,275,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,150,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,325,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,250,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhaq,,tg:lhaq:8375_#1,215082/22,,GG 297 / I,9996b066-6a6b-5e92-ac12-70b1900b1d18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_Marks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Links onder de tekening met potlood: <em>Charles - Quint / I</em></p>
<p>met inkt <em>&quot;Gecroonde Leersse&quot; (De Swaen)</em></p>
<p>rechts onder de tekening met potlood: <em>Dua / Leemans</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhaq,,,,,,,,,,,,,,,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhaq,,,,,,,,,,,,,,,kenmerken/lhtechbasisaq.lhtechaq,watercolor (paint),,,,,,,,,,,,,,,,,,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1951.0,permission required,,,,,,,,
9996b066-6a6b-5e92-ac12-70b1900b1d18,tg:lhaq:8375_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,J2PMicuhNBgb7RNcCFPWC4sJ,lhaq,https://dams.antwerpen.be/iiif/J2PMicuhNBgb7RNcCFPWC4sJ/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/J2PMicuhNBgb7RNcCFPWC4sJ,DAMS Image,lh,Iconografie
