ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:10272_#2,record identifiers,https://data.letterenhuis.be/ark:/24970/6a9a2041-91a1-5323-93f0-9a72b12973ac,object identifier,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_AcquisitionNumbers,2,,,,47442/189,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_AnnotationsMaterial,2,,,,,,adm.note,Proefdruk op stuk affiche,Proefdruk op stuk affiche,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_Archives,2,,,,,,,,,,,isad:lh:127006,"dlod={""name"":""Overige linos"",""ark"":""ark:/24970/x0/11666f6d-6ff8-591f-8ff5-4409daefb606"",""uri"":""/repositories/11/archival_objects/13589645"",""id"":""isad:lh:127006"",""nameWithContext"":[""Werkstukken"",""Kunstwerken"",""Grafisch werk (Doos 3)"",""Zuivere plastiek""],""resourceName"":""Archief van Albert Daenens"",""resourceArk"":""ark:/24970/x0/6d4950d5-a745-5d08-bb4d-e23f3809c950"",""resourceURI"":""/repositories/11/resources/613755"",""resourceID"":""isad:lh:5736"",""capacity"":""Overige linos"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/11666f6d-6ff8-591f-8ff5-4409daefb606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"21,2 x 10,5",,,,,,,,,,,,,,,,,"21,2 x 10,5 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,"28 x 21,7",,,,,,,,,,,,,,,,,"28 x 21,7 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,212,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,105,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6a9a2041-91a1-5323-93f0-9a72b12973ac,tg:lhpr:10272_#2,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,280,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
