ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:6107_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/ca30624c-ce20-5b6f-b2df-79a09f097e1f,object identifier,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_AcquisitionNumbers,1,,,,215015/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_Acquisitions,1,tr:lh:7800,"dlod={""name"":""Archief van Frans Dille"",""ark"":""ark:/24970/x0/c19c04d5-f0f6-543e-abd1-3b6ee69037fb"",""uri"":""/repositories/11/accessions/834603"",""id"":""tr:lh:7800"",""date"":""1999-12-16"",""granter"":""Koen Dille"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/c19c04d5-f0f6-543e-abd1-3b6ee69037fb,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,"D 4813 / 225
**Publicatie** getekend op een proefdruk van de tekst.","D 4813 / 225
**Publicatie** getekend op een proefdruk van de tekst.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_Archives,1,,,,,,,,,,,isad:lh:167357,"dlod={""name"":""Illustratie voor een kinderboek"",""ark"":""ark:/24970/x0/cf1045f8-7382-53c0-9d2b-0457db91c4e1"",""uri"":""/repositories/11/archival_objects/17907202"",""id"":""isad:lh:167357"",""nameWithContext"":[""Werkstukken"",""Kunstwerken van Frans Dille"",""Ontwerpen van boekillustraties""],""resourceName"":""Archief van Frans Dille"",""resourceArk"":""ark:/24970/x0/6cb3eea6-0eda-5f17-8dcd-83dc8e20f60d"",""resourceURI"":""/repositories/11/resources/355029"",""resourceID"":""isad:lh:3318"",""capacity"":""Illustratie voor een kinderboek"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/cf1045f8-7382-53c0-9d2b-0457db91c4e1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"34 x 24,3",,,,,,,,,,,,,,,,,"34 x 24,3 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,340,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,243,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,tr:lh:7800,tg:lhtk:6107_#1,215015/1,isad:lh:167357,D 4813 / I (Doos 2),ca30624c-ce20-5b6f-b2df-79a09f097e1f,,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,,,,,,,,,,,,,,,kenmerken/lhtechbasistk.lhtechtk,ink,,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,,,,,,,,,,,,,,,kenmerken/lhtechaanvtk.lhtechtaddtk,paint (coating),,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,,,,,,,,,,,,,,,kenmerken/lhtechaanvtk.lhtechtaddtk,watercolor (paint),,,,,,,,,,,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechaanvtk.lhtechtaddtk,tps,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,artists' brushes,,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_ProductionTechniques,1,,,,,,kenmerken/lhtechbasistk.lhtechtk,tpe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,pens (drawing and writing implements),,,,,,,,,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,e22_UsageRestrictions,,,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1942.0,permission required,,,,,,,,
ca30624c-ce20-5b6f-b2df-79a09f097e1f,tg:lhtk:6107_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,D2aePLEVPQYKKLTKSXoshYnb,lhtk,https://dams.antwerpen.be/iiif/D2aePLEVPQYKKLTKSXoshYnb/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/D2aePLEVPQYKKLTKSXoshYnb,DAMS Image,lh,Iconografie
