ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:3721_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/8130bb82-b784-5207-a464-3a235f62d366,object identifier,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_AcquisitionNumbers,1,,,,196161/1,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,Zes etsen van Robert Wuytack waarbij Claude van de Berge en Anton van Wilderode  gedichten schreven,Zes etsen van Robert Wuytack waarbij Claude van de Berge en Anton van Wilderode  gedichten schreven,Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_Conditions,2,,,,,,note.lhconditie,"<p>Algemene toestand: goed</p>
",,,,,,,,,,,"<p>Algemene toestand: goed</p>
",Nederlands,condition/examination description,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,32 x 31.8,,,,,,,,,,,,,,,,,"32 x 31.8 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,320,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,318,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,tg:lhpr:3721_#1,196161/1,,V0 M,8130bb82-b784-5207-a464-3a235f62d366,,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8130bb82-b784-5207-a464-3a235f62d366,tg:lhpr:3721_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechts onder op tekening: _ R. Wuytack _</p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
