ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:6946_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/65fe7001-2895-50e4-be36-c827a26507df,object identifier,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_AcquisitionNumbers,1,,,,115385,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_Acquisitions,1,tr:lh:5704,"dlod={""name"":""Archiefstukken van Lambert Swerts"",""ark"":""ark:/24970/x0/400ff83a-1580-55ba-9e02-013930458ae1"",""uri"":""/repositories/11/accessions/610331"",""id"":""tr:lh:5704"",""date"":""1980-04-21"",""granter"":""Lambert Swerts"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/400ff83a-1580-55ba-9e02-013930458ae1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_Archives,1,,,,,,,,,,,isad:lh:96629,"dlod={""name"":""Prenten"",""ark"":""ark:/24970/x0/675fe6b5-d20d-5bb7-b5b4-79441d584d4f"",""uri"":""/repositories/11/archival_objects/10339306"",""id"":""isad:lh:96629"",""nameWithContext"":[""Verzamelingen"",""Kunstwerken""],""resourceName"":""Archief van Lambert Swerts"",""resourceArk"":""ark:/24970/x0/47dd6dc2-2250-5438-ae71-ca55cf00dbc5"",""resourceURI"":""/repositories/11/resources/2250"",""resourceID"":""isad:lh:21"",""capacity"":""Prenten"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/675fe6b5-d20d-5bb7-b5b4-79441d584d4f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,wood (plant material),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"14,3 x 9 x 1,3",,,,,,,,,,,,,,,,,"14,3 x 9 x 1,3 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,143,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,90,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,tr:lh:5704,tg:lhpr:6946_#1,115385,isad:lh:96629,SC 49 A 1,65fe7001-2895-50e4-be36-c827a26507df,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65fe7001-2895-50e4-be36-c827a26507df,tg:lhpr:6946_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
