ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpa:7361_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/7b09c055-437c-5775-830d-87dd4513ede7,object identifier,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_AcquisitionNumbers,1,,,,199251,aanwinst nummer,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_AnnotationsMaterial,1,,,,,,adm.note,"09-02-2007: Matig, verf is her en der uitgeveegd.","09-02-2007: Matig, verf is her en der uitgeveegd.",Nederlands,remarks,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"10,8 x 10,8",,,,,,,,,,,,,,,,,"10,8 x 10,8 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,108,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,108,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpa,,tg:lhpa:7361_#1,199251,,P 285 / I,7b09c055-437c-5775-830d-87dd4513ede7,,,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechtsonder:_ B.P.</p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpa,,,,,,,,,,,,,,,kenmerken/lhtechaanvtk.lhtechtaddtk,deck paint,,,,,,,,,,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_ObjectTypes,1,,,,,,default_object_type,none,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,drawings (visual works),,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_ProductionTechniqueNote,1,,,,,,kenmerken.lhtechvrijic,Beschilderde tegel.,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Beschilderde tegel.,,,,,,,,,,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,e22_UsageRestrictions,,,,,,,default_restriction,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,permission required,,,,,,,,
7b09c055-437c-5775-830d-87dd4513ede7,tg:lhpa:7361_#1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,q2TWeVFQRgRTTJNnfUQBuGKt,lhpa,https://dams.antwerpen.be/iiif/q2TWeVFQRgRTTJNnfUQBuGKt/manifest,DAMS Manifest,https://dams.antwerpen.be/asset/q2TWeVFQRgRTTJNnfUQBuGKt,DAMS Image,lh,Iconografie
