ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhtk:14126_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/fd7223a5-13af-51a6-9e31-034cebc02f43,object identifier,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_Acquisitions,1,tr:lh:140212,"dlod={""name"":""Portretten van Vlaamse kunstenaars, reeks bekend onder de naam 'Vlaamse Koppen', door Marcel Vandenven"",""ark"":""ark:/24970/x0/8028e251-2cac-5281-8ed6-2b2160b8fce2"",""uri"":""/repositories/11/accessions/15002687"",""id"":""tr:lh:140212"",""date"":""2019-08-12"",""isCapacity"":false,""orgID"":""lh"",""suggestType"":""accessions""}",ark:/24970/x0/8028e251-2cac-5281-8ed6-2b2160b8fce2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"32 x 26,5",,,,,,,,,,,,,,,,,"32 x 26,5 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,"49,5 x 35",,,,,,,,,,,,,,,,,"49,5 x 35 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,320,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,265,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,495,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,350,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fd7223a5-13af-51a6-9e31-034cebc02f43,tg:lhtk:14126_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhtk,tr:lh:140212,tg:lhtk:14126_#1,,,Planex GT / V 15504,fd7223a5-13af-51a6-9e31-034cebc02f43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
