ResourceID,brocade.id,card,order,Acquisition Brocade ID,Acquisition Widget,Acquisition Identifier,Acquisition Number,Acquisition Number Type,source_field,source_code,Annotation,Annotation Language,Annotation Type,Archive Brocade ID,Archive Widget,Archive Identifier,carrier_type_source_field,Carrier Type,carrier_colour_source_field,Carrier Colour,Condition State Note,Condition State Notes Language,Condition State Notes Type,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,dataset,adm.acquiredVia,adm.id_mat,mpm_place_holder,adm.isadPartOf,Plaatsingsnummer,adm.uuid_mat,Warehouse Location (begin),Volgnummer,Warehouse Location (end),Source Note Type,Source Note Language,Mark Note,Mark Type,Mark Language,mat_source_field,Material,col_source_field,Material Colour,ire.isaar.uuid,ire.isaar.id,source role,Production Actor Role,Production Actor Widget,Production Actor Identifier,Production Technique Note,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Object Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Letterenhuis,tg:lhpr:10909_#1,record identifiers,https://data.letterenhuis.be/ark:/24970/35009936-9ec7-5a8a-8fa3-97c1d07d6a18,object identifier,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Archives,1,,,,,,,,,,,isad:lh:182511,"dlod={""name"":""Kunstwerken uit archief Kunstkring 't Getij"",""ark"":""ark:/24970/x0/d8b70333-5b57-5df3-8cb0-cc6575ff6e81"",""uri"":""/repositories/11/archival_objects/19528680"",""id"":""isad:lh:182511"",""resourceName"":""Archief van 't Getij [Kunstkring]"",""resourceArk"":""ark:/24970/x0/bf6ceb05-7641-58ae-b6f1-850437cc4392"",""resourceURI"":""/repositories/11/resources/10444487"",""resourceID"":""isad:lh:97612"",""capacity"":""Kunstwerken uit archief Kunstkring 't Getij"",""isCapacity"":true,""orgID"":""lh"",""suggestType"":""archiveobject""}",ark:/24970/x0/d8b70333-5b57-5df3-8cb0-cc6575ff6e81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Carrier,1,,,,,,,,,,,,,,kenmerken/lhdragerico.lhdragertypeico,paper (fiber product),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatwerkic,"34 x 23,5",,,,,,,,,,,,,,,,,"34 x 23,5 - height, width, kenmerken/lhformatic.lhformatwerkic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_DimensionSourceNotes,1,,,,,,kenmerken/lhformatic.lhformatrandic,50 x 35,,,,,,,,,,,,,,,,,"50 x 35 - height, width, kenmerken/lhformatic.lhformatrandic",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,340,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatwerkic,,,,,,,,,,,,,,,235,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,500,hoogte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Dimensions,,,,,,,kenmerken/lhformatic.lhformatrandic,,,,,,,,,,,,,,,350,breedte met rand,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Items,1,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,tg:lhpr:10909_#1,,isad:lh:182511,,35009936-9ec7-5a8a-8fa3-97c1d07d6a18,V1 B 76 A3,ICO-D-003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Marks,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Rechts onderaan handtekening kunstenaar : <em>J Somers</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Marks,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Op een kalkpapier rond de prent stond vermeld :<br />
Jacques Somers<br />
Premieplaat 't Getij  1983<br />
5 kl zeefdruk</p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_Marks,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Links onderaan staat in potlood : <em>zeefdruk</em></p>
",inscriptions,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35009936-9ec7-5a8a-8fa3-97c1d07d6a18,tg:lhpr:10909_#1,e22_MaterialColour,,,,,,,,,,,,,,,,,,,,,,,,,,lhpr,,,,,,,,,,,,,,,kenmerken/lhtechbasispr.lhtechpr,ink,,,,,,,,,,,,,,,,,,,,,,,,,,
