ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type
0b2598b4-2daa-59d7-bbbd-a7e517e1c11a,tg:rubgr:364,e73_AnnotationsImmaterial,1,note.rubalg,"<p>AFG: R85/417b</p>
","<p>AFG: R85/417b</p>
",Nederlands,remarks
5cdd8699-065c-522f-8332-6843378164ca,tg:rubgr:205,e73_AnnotationsImmaterial,1,note.rubalg,"<p><a href=""http://bestiary.ca/etext/druce1919"">http://bestiary.ca/etext/druce1919</a> (gedownload)</p>
","<p><a href=""http://bestiary.ca/etext/druce1919"">http://bestiary.ca/etext/druce1919</a> (gedownload)</p>
",Nederlands,remarks
cfe9a50e-15c3-5603-9629-5ebaf1a78d99,tg:rubgr:352,e73_AnnotationsImmaterial,1,note.rubalg,"<p><a href=""http://www.zeno.org/nid/20004755227"">http://www.zeno.org/nid/20004755227</a></p>
","<p><a href=""http://www.zeno.org/nid/20004755227"">http://www.zeno.org/nid/20004755227</a></p>
",Nederlands,remarks
35930fde-51f0-5566-a72e-e3da992efd42,tg:rubgr:249,e73_AnnotationsImmaterial,1,note.rubalg,"<p>British Library: Contrasto di carnesciale et della quaresima: Microfiche: Primary Source Microfilm (an imprint of Cengage Learning), 2006. Incunabula: the Printing Revolution in Europe 1455-1500. Unit 75 - Printing in Florence Part III, FL 223;</p>
","<p>British Library: Contrasto di carnesciale et della quaresima: Microfiche: Primary Source Microfilm (an imprint of Cengage Learning), 2006. Incunabula: the Printing Revolution in Europe 1455-1500. Unit 75 - Printing in Florence Part III, FL 223;</p>
",Nederlands,remarks
3efd20e7-fd4a-5a9a-b31f-e0dd5bab5f5b,tg:rubgr:431,e73_AnnotationsImmaterial,1,note.rubalg,"<p><a href=""http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb"">http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb</a></p>
","<p><a href=""http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb"">http://digi.ub.uni-heidelberg.de/diglit/cpg76/0001?sid=b7d3baac5335a6b95be5ff650fa976cb</a></p>
",Nederlands,remarks
7205106a-92b0-57a9-96a0-703503d19275,tg:rubgr:1028,e73_AnnotationsImmaterial,1,note.rubalg,"<p>The Missal : compiled by lawful authority from the Missale Romanum : a new edition agreeable with the Vatican typical edition :  together with a supplement containing the additional masses used in English-speaking countries and those for the greater feasts of the principal religious orders</p>
","<p>The Missal : compiled by lawful authority from the Missale Romanum : a new edition agreeable with the Vatican typical edition :  together with a supplement containing the additional masses used in English-speaking countries and those for the greater feasts of the principal religious orders</p>
",Nederlands,remarks
6fbf689f-c91e-5463-a2f4-49a421add01f,tg:rubgr:366,e73_AnnotationsImmaterial,1,note.rubalg,"<p><a href=""http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html"">http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html</a><br />
<a href=""http://www.bildindex.de/obj20505003.html#"">http://www.bildindex.de/obj20505003.html#</a>|home</p>
","<p><a href=""http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html"">http://www.geschkult.fu-berlin.de/e/jancke-quellenkunde/verzeichnis/s/v_schwarz/index.html</a><br />
<a href=""http://www.bildindex.de/obj20505003.html#"">http://www.bildindex.de/obj20505003.html#</a>|home</p>
",Nederlands,remarks
d6cff6a4-801f-59ed-8d3f-b166064d24a7,tg:rubgr:655,e73_AnnotationsImmaterial,1,note.rubalg,"<p><a href=""http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm"">http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm</a></p>
","<p><a href=""http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm"">http://www.bl.uk/catalogues/illuminatedmanuscripts/welcome.htm</a></p>
",Nederlands,remarks
0c88f3f6-288e-5782-8aee-0204878f5911,tg:rubgr:93,e73_AnnotationsImmaterial,1,note.rubalg,"<p>Grossmann 1955, p. 189, nr. 3</p>
","<p>Grossmann 1955, p. 189, nr. 3</p>
",Nederlands,remarks
ec79db82-8e6e-50c3-854c-a05c5b1f21d5,tg:rubgr:247,e73_AnnotationsImmaterial,1,note.rubalg,"<p><a href=""http://www.dbnl.org/titels/titel.php?id=oest001dieb01"">http://www.dbnl.org/titels/titel.php?id=oest001dieb01</a></p>
","<p><a href=""http://www.dbnl.org/titels/titel.php?id=oest001dieb01"">http://www.dbnl.org/titels/titel.php?id=oest001dieb01</a></p>
",Nederlands,remarks
551026ab-1969-5941-912a-b267f9d3a140,tg:rubgr:271,e73_AnnotationsImmaterial,1,note.rubalg,"<p><a href=""http://gallica.bnf.fr/ark:/12148/bpt6k5625727m"">http://gallica.bnf.fr/ark:/12148/bpt6k5625727m</a></p>
","<p><a href=""http://gallica.bnf.fr/ark:/12148/bpt6k5625727m"">http://gallica.bnf.fr/ark:/12148/bpt6k5625727m</a></p>
",Nederlands,remarks
e03e2fb0-ffc0-58ed-b220-af8624cb9bd6,tg:rubgr:3710,e73_AnnotationsImmaterial,1,note.rubalg,"<p>Op achterzijde van AFG_098_020</p>
","<p>Op achterzijde van AFG_098_020</p>
",Nederlands,remarks
94dd456a-5a2d-5392-8d75-a1e871c34561,tg:rubgr:201,e73_AnnotationsImmaterial,1,note.rubalg,"<p><a href=""http://digi.ub.uni-heidelberg.de/diglit/helbing1933_11_02_bd2/0010"">http://digi.ub.uni-heidelberg.de/diglit/helbing1933_11_02_bd2/0010</a></p>
","<p><a href=""http://digi.ub.uni-heidelberg.de/diglit/helbing1933_11_02_bd2/0010"">http://digi.ub.uni-heidelberg.de/diglit/helbing1933_11_02_bd2/0010</a></p>
",Nederlands,remarks
94dd456a-5a2d-5392-8d75-a1e871c34561,tg:rubgr:201,e73_AnnotationsImmaterial,2,note.rubalg,"<p><a href=""http://arcade.nyarc.org/record=b1093068~S7"">http://arcade.nyarc.org/record=b1093068~S7</a></p>
","<p><a href=""http://arcade.nyarc.org/record=b1093068~S7"">http://arcade.nyarc.org/record=b1093068~S7</a></p>
",Nederlands,remarks
d8aaa8f2-5a13-5fa4-8253-fb6aa53f48f7,tg:rubgr:1207,e73_AnnotationsImmaterial,1,note.rubalg,"<p>Zie ook <strong>RA 009 / 228</strong>.</p>
","<p>Zie ook <strong>RA 009 / 228</strong>.</p>
",Nederlands,remarks
ca91ea26-bfff-5961-b894-6c9ee193d370,tg:rubgr:114,e73_AnnotationsImmaterial,1,note.rubalg,"<p>blad 2: beschadigd</p>
","<p>blad 2: beschadigd</p>
",Nederlands,remarks
439b5b4d-a57a-5b41-9a6f-f4599efabfa4,tg:rubdoc:4225,e73_AnnotationsImmaterial,1,note.rubalg,"<p>Donated to the Rubenianum by Karsten Evers (Hans Gerhard Evers' youngest son) in 2019.</p>
","<p>Donated to the Rubenianum by Karsten Evers (Hans Gerhard Evers' youngest son) in 2019.</p>
",Nederlands,remarks
bbd86a70-370b-5266-842f-1b6c14e7c06a,tg:rubdoc:4235,e73_AnnotationsImmaterial,1,note.rubalg,"<p>Etiket op rug: &quot;[T]entoonstelling Jordaens / Engeland / Holland / Oostenrijk Hongarije&quot;.</p>
<p>Bevat inkomende briefwisseling uit de periode van september 1904 tot en met december 1905 ter voorbereiding en eveneens ter afhandeling van de tentoonstelling, voornamelijk gericht aan Rooses maar ook aan de burgemeester van Antwerpen.</p>
<p>Drie brieven werden los toegevoegd: een van 26/12/1905, een van 18/3/1906 en een van 2/04/1906. Dit los toevoegen van iets jongere documenten doet vermoeden dat het inbinden reeds in 1905 zelf gebeurde.</p>
<p>De briefwisseling is geordend per land (telkens afgebakend met een tussenblad en tabblad) en vervolgens chronologisch op datum.</p>
<p>Bevat verder ook visitekaartjes, postkaarten, foto's van kunstwerken, een telegram, een krantenknipsel, een reproductieprent uit publicatie geknipt en een gedrukt document met een overzicht van de leden van de <em>Commission autrichienne pour l'exposition universelle de Liége en 1905</em>.</p>
","<p>Etiket op rug: &quot;[T]entoonstelling Jordaens / Engeland / Holland / Oostenrijk Hongarije&quot;.</p>
<p>Bevat inkomende briefwisseling uit de periode van september 1904 tot en met december 1905 ter voorbereiding en eveneens ter afhandeling van de tentoonstelling, voornamelijk gericht aan Rooses maar ook aan de burgemeester van Antwerpen.</p>
<p>Drie brieven werden los toegevoegd: een van 26/12/1905, een van 18/3/1906 en een van 2/04/1906. Dit los toevoegen van iets jongere documenten doet vermoeden dat het inbinden reeds in 1905 zelf gebeurde.</p>
<p>De briefwisseling is geordend per land (telkens afgebakend met een tussenblad en tabblad) en vervolgens chronologisch op datum.</p>
<p>Bevat verder ook visitekaartjes, postkaarten, foto's van kunstwerken, een telegram, een krantenknipsel, een reproductieprent uit publicatie geknipt en een gedrukt document met een overzicht van de leden van de <em>Commission autrichienne pour l'exposition universelle de Liége en 1905</em>.</p>
",Nederlands,remarks
