ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,Warehouse Location (begin),Source Note,adm.uuid_mat,Warehouse Location (end),Source Note Type,Source Note Language,Material,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubdoc:2064_#1,record identifiers,https://data.rubenianum.be//ark:/86530/61c10b49-684c-553b-b42d-332d8192336c,object identifier,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,1,isad:rub:1686,"dlod={""name"":""Anthony of Burgundy"",""ark"":""ark:/86530/x0/991594fb-67e9-5520-acd2-cf99ef8a01fe"",""uri"":""/repositories/13/archival_objects/180404"",""id"":""isad:rub:1686"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Anthony of Burgundy"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/991594fb-67e9-5520-acd2-cf99ef8a01fe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,2,isad:rub:1689,"dlod={""name"":""Margaret of Alsace, Balwin V of Hainault and Nine Studies of Head-dresses"",""ark"":""ark:/86530/x0/f06aaa2a-f7fe-51c4-b249-ad3a4860a606"",""uri"":""/repositories/13/archival_objects/180725"",""id"":""isad:rub:1689"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Margaret of Alsace, Balwin V of Hainault and Nine Studies of Head-dresses"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/f06aaa2a-f7fe-51c4-b249-ad3a4860a606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,3,isad:rub:1691,"dlod={""name"":""Jacqueline de Luxembourg, Anne de Jauche, Philippa de Lalaing and Bonne de Vieuville"",""ark"":""ark:/86530/x0/9babc3ef-f10a-548e-a3cd-502637099555"",""uri"":""/repositories/13/archival_objects/180939"",""id"":""isad:rub:1691"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Jacqueline de Luxembourg, Anne de Jauche, Philippa de Lalaing and Bonne de Vieuville"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/9babc3ef-f10a-548e-a3cd-502637099555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,4,isad:rub:1692,"dlod={""name"":""Raas van Gavere, Antoinette de Baux, Jeanne d'Escornaix and Two Unidentified Women"",""ark"":""ark:/86530/x0/96c0e337-8738-5713-a251-387dca7d39f2"",""uri"":""/repositories/13/archival_objects/181046"",""id"":""isad:rub:1692"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Raas van Gavere, Antoinette de Baux, Jeanne d'Escornaix and Two Unidentified Women"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/96c0e337-8738-5713-a251-387dca7d39f2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,5,isad:rub:1693,"dlod={""name"":""Yolande de Barbançon, Guillaume de Jauche and Three Other Figures"",""ark"":""ark:/86530/x0/bd82b2cf-f81a-53bd-9702-aae120571048"",""uri"":""/repositories/13/archival_objects/181153"",""id"":""isad:rub:1693"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Yolande de Barbançon, Guillaume de Jauche and Three Other Figures"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/bd82b2cf-f81a-53bd-9702-aae120571048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,6,isad:rub:1704,"dlod={""name"":""Three Full-length Figures of Women: One Seated, Two Standing"",""ark"":""ark:/86530/x0/b8038250-3d4f-5c36-830d-53b2f475c08a"",""uri"":""/repositories/13/archival_objects/182330"",""id"":""isad:rub:1704"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Three Full-length Figures of Women: One Seated, Two Standing"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b8038250-3d4f-5c36-830d-53b2f475c08a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,7,isad:rub:1707,"dlod={""name"":""Six Full-length Figures: Four Women and Two Men"",""ark"":""ark:/86530/x0/2161550e-9aef-590c-af7e-a8bd614af7b6"",""uri"":""/repositories/13/archival_objects/182651"",""id"":""isad:rub:1707"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Six Full-length Figures: Four Women and Two Men"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/2161550e-9aef-590c-af7e-a8bd614af7b6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,8,isad:rub:1726,"dlod={""name"":""Philip I of Spain"",""ark"":""ark:/86530/x0/2b7db587-1ab8-5319-8b3a-9618fe65405f"",""uri"":""/repositories/13/archival_objects/184684"",""id"":""isad:rub:1726"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Philip I of Spain"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/2b7db587-1ab8-5319-8b3a-9618fe65405f,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
61c10b49-684c-553b-b42d-332d8192336c,tg:rubdoc:2064_#1,e22_Archives,9,isad:rub:1727,"dlod={""name"":""Joanna of Castile"",""ark"":""ark:/86530/x0/27d8df33-b2cd-57a1-ae97-ca5cccf879b1"",""uri"":""/repositories/13/archival_objects/184791"",""id"":""isad:rub:1727"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Joanna of Castile"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/27d8df33-b2cd-57a1-ae97-ca5cccf879b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
