ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,Warehouse Location (begin),Source Note,adm.uuid_mat,Warehouse Location (end),Source Note Type,Source Note Language,Material,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubhs:95_#1,record identifiers,https://data.rubenianum.be//ark:/86530/8434871f-a71a-55ec-8407-843696b803f3,object identifier,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Archives,1,isad:rub:315,"dlod={""name"":""Adresboekjes"",""ark"":""ark:/86530/x0/41b57b57-ff5b-5450-b5f7-e419f116a634"",""uri"":""/repositories/13/archival_objects/33707"",""id"":""isad:rub:315"",""nameWithContext"":[""Algemeen""],""resourceName"":""Archief van Ludwig Burchard"",""resourceArk"":""ark:/86530/x0/139d7525-7b80-51b0-b38d-06a3c1c62851"",""resourceURI"":""/repositories/13/resources/11986"",""resourceID"":""isad:rub:112"",""capacity"":""Adresboekjes"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/41b57b57-ff5b-5450-b5f7-e419f116a634,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_DimensionSourceNotes,1,,,,kenmerken/rubformaths.rubformathsafm,"19 x 12 x 0,5",,,,,"19 x 12 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,190,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,120,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,5,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Items,1,,,,,,,,,,,,,,,rubhs,tg:rubhs:95_#1,isad:rub:315,T 2 20 2,RA 001 / 002,8434871f-a71a-55ec-8407-843696b803f3,T 2 20 2,remarks,Nederlands,,,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Materials,1,,,,kenmerken.rubschrijfhs,pc,,,,,,,,,,,,,,,,,,,pencils (drawing and writing equipment),,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_Materials,2,,,,kenmerken.rubschrijfhs,in,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_ObjectTypes,1,,,,kenmerken.rubgenrehs,nb,,,,,,,,,,,,,,,,,,,,notebooks,,,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_ProductionTechniques,1,,,,kenmerken.rubstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,
8434871f-a71a-55ec-8407-843696b803f3,tg:rubhs:95_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,permission required,,,,,,,,
