ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,Warehouse Location (begin),Source Note,adm.uuid_mat,Warehouse Location (end),Source Note Type,Source Note Language,Material,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubhs:214_#1,record identifiers,https://data.rubenianum.be//ark:/86530/bb60850f-efe0-501c-8c5f-a98d65905e84,object identifier,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_Archives,1,isad:rub:314,"dlod={""name"":""Agenda's"",""ark"":""ark:/86530/x0/24753a07-8c05-542c-ac87-12c2f15fd5e4"",""uri"":""/repositories/13/archival_objects/33600"",""id"":""isad:rub:314"",""nameWithContext"":[""Algemeen""],""resourceName"":""Archief van Ludwig Burchard"",""resourceArk"":""ark:/86530/x0/139d7525-7b80-51b0-b38d-06a3c1c62851"",""resourceURI"":""/repositories/13/resources/11986"",""resourceID"":""isad:rub:112"",""capacity"":""Agenda's"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/24753a07-8c05-542c-ac87-12c2f15fd5e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_DimensionSourceNotes,1,,,,kenmerken/rubformaths.rubformathsafm,"11,5 x 7,5 x 0,8",,,,,"11,5 x 7,5 x 0,8 - height, width, depth, kenmerken/rubformaths.rubformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,115,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,75,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,8,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_Items,1,,,,,,,,,,,,,,,rubhs,tg:rubhs:214_#1,isad:rub:314,,RA 001 / 001,bb60850f-efe0-501c-8c5f-a98d65905e84,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_Materials,1,,,,kenmerken.rubschrijfhs,pc,,,,,,,,,,,,,,,,,,,pencils (drawing and writing equipment),,,,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_ObjectTypes,1,,,,kenmerken.rubgenrehs,ag,,,,,,,,,,,,,,,,,,,,appointment books,,,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_ProductionTechniques,1,,,,kenmerken.rubstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,
bb60850f-efe0-501c-8c5f-a98d65905e84,tg:rubhs:214_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1917,permission required,,,,,,,,
