ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,Warehouse Location (begin),Source Note,adm.uuid_mat,Warehouse Location (end),Source Note Type,Source Note Language,Material,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubhs:115_#1,record identifiers,https://data.rubenianum.be//ark:/86530/c95dd17e-9f64-58eb-98da-6982741d0dc6,object identifier,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Archives,1,isad:rub:911,"dlod={""name"":""Notitieboekjes"",""ark"":""ark:/86530/x0/e2c18c96-970e-5663-9ae9-ba6026a1fb3b"",""uri"":""/repositories/13/archival_objects/97479"",""id"":""isad:rub:911"",""nameWithContext"":[""Professioneel leven"",""Kunsthistoricus"",""Onderzoek""],""resourceName"":""Archief van Ludwig Burchard"",""resourceArk"":""ark:/86530/x0/139d7525-7b80-51b0-b38d-06a3c1c62851"",""resourceURI"":""/repositories/13/resources/11986"",""resourceID"":""isad:rub:112"",""capacity"":""Notitieboekjes"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e2c18c96-970e-5663-9ae9-ba6026a1fb3b,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_DimensionSourceNotes,1,,,,kenmerken/rubformaths.rubformathsafm,"16,5 x 10,5 x 0,3",,,,,"16,5 x 10,5 x 0,3 - height, width, depth, kenmerken/rubformaths.rubformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,165,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,105,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,3,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Items,1,,,,,,,,,,,,,,,rubhs,tg:rubhs:115_#1,isad:rub:911,T 2 20 2,RA 001 / 122,c95dd17e-9f64-58eb-98da-6982741d0dc6,T 2 20 2,remarks,Nederlands,,,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Materials,1,,,,kenmerken.rubschrijfhs,pc,,,,,,,,,,,,,,,,,,,pencils (drawing and writing equipment),,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_Materials,2,,,,kenmerken.rubschrijfhs,in,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_ObjectTypes,1,,,,kenmerken.rubgenrehs,nb,,,,,,,,,,,,,,,,,,,,notebooks,,,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_ProductionTechniques,1,,,,kenmerken.rubstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,
c95dd17e-9f64-58eb-98da-6982741d0dc6,tg:rubhs:115_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,permission required,,,,,,,,
