ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,Warehouse Location (begin),Source Note,adm.uuid_mat,Warehouse Location (end),Source Note Type,Source Note Language,Material,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubdoc:2063_#1,record identifiers,https://data.rubenianum.be//ark:/86530/0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,object identifier,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,1,isad:rub:1687,"dlod={""name"":""Jean II de Croy and Josse de Lalaing"",""ark"":""ark:/86530/x0/e923ee62-9716-52e0-bac4-52f13455f83d"",""uri"":""/repositories/13/archival_objects/180511"",""id"":""isad:rub:1687"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Jean II de Croy and Josse de Lalaing"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/e923ee62-9716-52e0-bac4-52f13455f83d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,2,isad:rub:1688,"dlod={""name"":""Jean de Croy and Five Other Noblemen"",""ark"":""ark:/86530/x0/ed287c6f-cc3d-58c9-9730-6d4944d70ff1"",""uri"":""/repositories/13/archival_objects/180618"",""id"":""isad:rub:1688"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Jean de Croy and Five Other Noblemen"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/ed287c6f-cc3d-58c9-9730-6d4944d70ff1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,3,isad:rub:1690,"dlod={""name"":""Walburga de Meurs and Marguerite de Craon"",""ark"":""ark:/86530/x0/5399e8bb-4c0e-5876-88f3-abbb0c5fe275"",""uri"":""/repositories/13/archival_objects/180832"",""id"":""isad:rub:1690"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Walburga de Meurs and Marguerite de Craon"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/5399e8bb-4c0e-5876-88f3-abbb0c5fe275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,4,isad:rub:1694,"dlod={""name"":""Guillaume de Bretagne and Emperor Frederick III"",""ark"":""ark:/86530/x0/6e4211fd-3042-56cf-ae73-5c3c853664d8"",""uri"":""/repositories/13/archival_objects/181260"",""id"":""isad:rub:1694"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Guillaume de Bretagne and Emperor Frederick III"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/6e4211fd-3042-56cf-ae73-5c3c853664d8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,5,isad:rub:1696,"dlod={""name"":""Guillaume de Ligne, Adrienne de Halleweyn and Seven Other Noble Personnages"",""ark"":""ark:/86530/x0/141fdc73-cd4d-5169-9d0b-0dad87269e0d"",""uri"":""/repositories/13/archival_objects/181474"",""id"":""isad:rub:1696"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Guillaume de Ligne, Adrienne de Halleweyn and Seven Other Noble Personnages"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/141fdc73-cd4d-5169-9d0b-0dad87269e0d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,6,isad:rub:1697,"dlod={""name"":""Jean de Hainault and his Wife"",""ark"":""ark:/86530/x0/b8b53fb6-3a28-5b1b-af27-ec7f9d056c2a"",""uri"":""/repositories/13/archival_objects/181581"",""id"":""isad:rub:1697"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Jean de Hainault and his Wife"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/b8b53fb6-3a28-5b1b-af27-ec7f9d056c2a,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,7,isad:rub:1698,"dlod={""name"":""Hawking Scene"",""ark"":""ark:/86530/x0/c6992e74-a987-5c7a-942f-7984f90fce60"",""uri"":""/repositories/13/archival_objects/181688"",""id"":""isad:rub:1698"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Hawking Scene"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/c6992e74-a987-5c7a-942f-7984f90fce60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,8,isad:rub:1708,"dlod={""name"":""A Boar Hunt"",""ark"":""ark:/86530/x0/51999f27-f777-5a5a-829c-68676cee58c2"",""uri"":""/repositories/13/archival_objects/182758"",""id"":""isad:rub:1708"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""A Boar Hunt"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/51999f27-f777-5a5a-829c-68676cee58c2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d4febeb-ade4-5fcd-a6f4-ac28ebe87bc8,tg:rubdoc:2063_#1,e22_Archives,9,isad:rub:1714,"dlod={""name"":""Roland van Uutkerke, Philippe de Baux, Françoise de Baux and Three Other Noble Women"",""ark"":""ark:/86530/x0/ea8b9efb-c3b1-5dd1-9b72-27808972b819"",""uri"":""/repositories/13/archival_objects/183400"",""id"":""isad:rub:1714"",""nameWithContext"":[""The Costume Book""],""resourceName"":""V 17 / Peter Paul Rubens"",""resourceArk"":""ark:/86530/x0/99454fbb-10fb-5731-bab1-73256ef5c031"",""resourceURI"":""/repositories/13/resources/8134"",""resourceID"":""isad:rub:76"",""capacity"":""Roland van Uutkerke, Philippe de Baux, Françoise de Baux and Three Other Noble Women"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/ea8b9efb-c3b1-5dd1-9b72-27808972b819,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
