ResourceID,brocade.id,card,order,Archive Brocade ID,Archive Widget,Archive Identifier,source_field,source_code,Condition Status,Dimension Value,Dimension Type,Dimension Measurement Unit,Dimension Source Note,Document status,Format Number,Format Unit Type,Format Number Type,dataset,adm.id_mat,adm.isadPartOf,Warehouse Location (begin),Source Note,adm.uuid_mat,Warehouse Location (end),Source Note Type,Source Note Language,Material,Object Type,Product stadium,Production Technique Type,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,source_date,Restriction Type,dams_uuid,db,Image Manifest,Image Manifest Type,Image URL,Image URL Type,museum,model
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubhs:35_#1,record identifiers,https://data.rubenianum.be//ark:/86530/3e8d6af7-23ea-5371-b038-a5134f367cb7,object identifier,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Archives,1,isad:rub:314,"dlod={""name"":""Agenda's"",""ark"":""ark:/86530/x0/24753a07-8c05-542c-ac87-12c2f15fd5e4"",""uri"":""/repositories/13/archival_objects/33600"",""id"":""isad:rub:314"",""nameWithContext"":[""Algemeen""],""resourceName"":""Archief van Ludwig Burchard"",""resourceArk"":""ark:/86530/x0/139d7525-7b80-51b0-b38d-06a3c1c62851"",""resourceURI"":""/repositories/13/resources/11986"",""resourceID"":""isad:rub:112"",""capacity"":""Agenda's"",""isCapacity"":true,""orgID"":""rub"",""suggestType"":""archiveobject""}",ark:/86530/x0/24753a07-8c05-542c-ac87-12c2f15fd5e4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_DimensionSourceNotes,1,,,,kenmerken/rubformaths.rubformathsafm,"10,6 x 6,7 x 0,5",,,,,"10,6 x 6,7 x 0,5 - height, width, depth, kenmerken/rubformaths.rubformathsafm",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,106,hoogte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,67,breedte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Dimensions,,,,,kenmerken/rubformaths.rubformathsafm,,,5,diepte,millimeter,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Items,1,,,,,,,,,,,,,,,rubhs,tg:rubhs:35_#1,isad:rub:314,,RA 001 / 001,3e8d6af7-23ea-5371-b038-a5134f367cb7,,remarks,Nederlands,,,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Materials,1,,,,kenmerken.rubschrijfhs,pc,,,,,,,,,,,,,,,,,,,pencils (drawing and writing equipment),,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_Materials,2,,,,kenmerken.rubschrijfhs,in,,,,,,,,,,,,,,,,,,,ink,,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_ObjectTypes,1,,,,kenmerken.rubgenrehs,ag,,,,,,,,,,,,,,,,,,,,appointment books,,,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_ProductionTechniques,1,,,,kenmerken.rubstadiumhs,hs,,,,,,,,,,,,,,,,,,,,,,handwriting,,,,,,,,,,,,,,,
3e8d6af7-23ea-5371-b038-a5134f367cb7,tg:rubhs:35_#1,e22_UsageRestrictions,,,,,id/date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1945,permission required,,,,,,,,
