ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
81e2f418-0c87-578a-b2e0-f1888eefcfde,tg:rubgr:3636,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3636,record identifiers,https://data.rubenianum.be//ark:/86530/81e2f418-0c87-578a-b2e0-f1888eefcfde,object identifier,Handschriften,,,,,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0c683ba8-ef9a-4b44-8d26-da82dba78207"", ""ontologyProperty"": """", ""resourceXresourceId"": ""7843a612-2d7e-4f81-9d75-ad530cd07c83"", ""inverseOntologyProperty"": """"}]"
81e2f418-0c87-578a-b2e0-f1888eefcfde,tg:rubgr:3636,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,tg:rubgr:3636,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[2 bladen] R. Savery. Hind, Catal. of Drawings by Dutch and Flemish Artist, IV, Dutch Drawings of the XVII Century (N-Z), 1931, p. 55f.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003636,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5889</priref>
			<number>AFG_097_082</number>
			<content>[2 bladen] R. Savery. Hind, Catal. of Drawings by Dutch and Flemish Artist, IV, Dutch Drawings of the XVII Century (N-Z), 1931, p. 55f.</content>
			<object.object_number>AFG_097</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Referentie</editorial_form>
			<object.title>Naer het Leven: Handwriting; Watermarks; Separation of hand; Photographs of Savery drawings (Albertina &amp; Courtauld Galleries)</object.title>
			<object.creator/>
			<input.date>2014-06-20</input.date>
			<edit.date>2018-05-31</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>sa73120</edit.name>
			<edit.time>11:13:50</edit.time>
			<input.time>17:24:35</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3636,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3636/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,tg:rubgr:3636,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""01d33aca-b63d-5d58-aaca-de39f04ca4ee"", ""ontologyProperty"": """", ""resourceXresourceId"": ""f019ea59-c402-4a7e-a009-c730339ee5ac"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
81e2f418-0c87-578a-b2e0-f1888eefcfde,tg:rubgr:3636,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_097_082,repository numbers,,,,,,,,,,,,,,,,,
