ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
d8842f27-82df-5b68-b079-05c1ba1967b7,tg:rubdoc:2264,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubdoc:2264,record identifiers,https://data.rubenianum.be//ark:/86530/d8842f27-82df-5b68-b079-05c1ba1967b7,object identifier,Documentatiemappen,,,,,,,,
d8842f27-82df-5b68-b079-05c1ba1967b7,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""0d64f7da-21c4-4a49-b312-261d1531fdec"", ""ontologyProperty"": """", ""resourceXresourceId"": ""6cf198e4-7135-4e53-b5c4-34158e7340a3"", ""inverseOntologyProperty"": """"}]"
d8842f27-82df-5b68-b079-05c1ba1967b7,tg:rubdoc:2264,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Copyright Undetermined,,,,,
d8842f27-82df-5b68-b079-05c1ba1967b7,tg:rubdoc:2264,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8842f27-82df-5b68-b079-05c1ba1967b7,tg:rubdoc:2264,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
d8842f27-82df-5b68-b079-05c1ba1967b7,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/doc/V17/RUBENSPP/PO/061,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
d8842f27-82df-5b68-b079-05c1ba1967b7,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubdoc:2264,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
d8842f27-82df-5b68-b079-05c1ba1967b7,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubdoc:2264/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
d8842f27-82df-5b68-b079-05c1ba1967b7,tg:rubdoc:2264,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""15ffa494-f66f-5231-a26d-cb3c609a6278"", ""ontologyProperty"": """", ""resourceXresourceId"": ""99b23395-ea6a-4c83-bf87-ca9b48a29c22"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
d8842f27-82df-5b68-b079-05c1ba1967b7,tg:rubdoc:2264,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,PO_061 - LB 1144/2 (Ludwig Burchard),repository numbers,,,,,,,,,,,,,,,,,
