ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,tg:rubgr:3864,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3864,record identifiers,https://data.rubenianum.be//ark:/86530/5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,object identifier,Handschriften,,,,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e177e843-9986-4bdd-9c2d-7930ecc8e1ed"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0e433177-a854-42b5-9715-a7d57ff23448"", ""inverseOntologyProperty"": """"}]"
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,tg:rubgr:3864,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,tg:rubgr:3864,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[19 bladen] Proefversie boekbespreking.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003864,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6117</priref>
			<number>AFG_101_016</number>
			<content>[19 bladen] Proefversie boekbespreking.</content>
			<object.object_number>AFG_101</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>typoscript</editorial_form>
			<object.title>Franz Landschaftsmalerei</object.title>
			<object.creator/>
			<input.date>2014-06-25</input.date>
			<input.name>Centrum</input.name>
			<input.time>15:19:46</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3864,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3864/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,tg:rubgr:3864,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""30326f8c-0b6e-544a-a457-e365663eb8e2"", ""ontologyProperty"": """", ""resourceXresourceId"": ""047bed42-3e87-412c-8963-1a37635c175a"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,tg:rubgr:3864,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_101_016,repository numbers,,,,,,,,,,,,,,,,,
5a0fa42b-3378-5f5b-9b99-fe23ea2fa13f,tg:rubgr:3864,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_101_016,titles proper,Dutch (language),,,,,,,,,,,,,,
