ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,tg:rubgr:2807,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2807,record identifiers,https://data.rubenianum.be//ark:/86530/f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,object identifier,Handschriften,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,tg:rubgr:2807,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:2797,Verwijzing naar Grossmann object,,49dc0eda-01e9-5af9-a652-8063804c6f78,"[{""resourceId"": ""49dc0eda-01e9-5af9-a652-8063804c6f78"", ""ontologyProperty"": """", ""resourceXresourceId"": ""83f30531-d730-4b65-8572-3f090a24867c"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""36a61b32-7c9e-4c63-b5f8-76d54dc939db"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d383470d-40d2-45f9-85ae-547df320953a"", ""inverseOntologyProperty"": """"}]"
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,tg:rubgr:2807,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,tg:rubgr:2807,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Bruegel &amp; peasants, cf. Leonardo. Van Mander, ed. Floerke I, p. 256.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,tg:rubgr:2807,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Leonardo da Vinci,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,tg:rubgr:2807,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Floerke, Hanns",,,,,,,,,,,,,,,,,,,,,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002807,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>5049</priref>
			<number>AFG_086_065</number>
			<part_of_reference>AFG_086_055</part_of_reference>
			<content>Bruegel &amp; peasants, cf. Leonardo. Van Mander, ed. Floerke I, p. 256.</content>
			<object.object_number>AFG_086</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Influences on Bruegel (Italy) except Bosch, M. Cock,. Origins.</part_of.title>
			<class>AFG</class>
			<editorial_form>Referentie</editorial_form>
			<object.title>Bruegel. Introduction, Inventories</object.title>
			<keyword>Leonardo da Vinci</keyword>
			<keyword>Mander, Karel van</keyword>
			<keyword>Floerke, Hanns</keyword>
			<object.creator/>
			<input.date>2014-03-21</input.date>
			<edit.date>2014-03-21</edit.date>
			<edit.date>2014-03-21</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>16:23:03</edit.time>
			<edit.time>16:22:02</edit.time>
			<input.time>16:20:53</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2807,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2807/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
f1ba3a5e-1fc3-5d46-8a15-4f9a59539509,tg:rubgr:2807,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""72f9ec6e-b9b2-540f-a147-26cb0cdfad37"", ""ontologyProperty"": """", ""resourceXresourceId"": ""3720aa1f-aca7-4adf-938f-337276d26b0f"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
