ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:2135,record identifiers,https://data.rubenianum.be//ark:/86530/279df6b0-d5ee-595b-abd1-0611543727eb,object identifier,Handschriften,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_AssociatedRecords,2,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:2134,Verwijzing naar Grossmann object,,a1abfd6f-fbc9-5071-b8f5-4fee5c7cdac9,"[{""resourceId"": ""a1abfd6f-fbc9-5071-b8f5-4fee5c7cdac9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""c0f301fe-2915-4952-8ffc-ee0892ae8886"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""045bb656-07ec-45e3-b881-9892b97c8486"", ""ontologyProperty"": """", ""resourceXresourceId"": ""fa926191-cc5c-4750-92a5-6a46dfb32bf6"", ""inverseOntologyProperty"": """"}]"
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[recto] Ad [Addendum] 87. Ad Baum. Clovio. Denucé, p. 101: Inv. Herman de Neyt, Oct. 1642. Een lantschapken van Bruegel, hebbende eenen hoogen boom int midden, get. zynde; [toegevoegde vermelding FG]: 'cf. Landschaftsgemälde wiedergegeben rechts unten auf einem 'gemalte Galerie: Venus und Amor in einer Kunstkammer von Jan Bruegel (?) in Johnson Coll. Philadelphia repr. Denucé, pl.5 (gegenüber p.97) und diese Landschaft hat eine gewiße Ähnlichkeit mit der Landschaft auf Grecos Clovio Porträt. Das Bild bei Johnson; [verso] auch in Ausstellung [C.C. Cunningham], Pictures within Pictures, Hartford, Conn.], 1949, N°8, pl. VI. Diese Landschaft ist im Austellungskatalog Jan Brueghel zugeschrieben -könnte aber auch nach meinen Meinung von Savery, oder sonst jemanden später als P. Bruegel sein, kommt also hier nicht in Betrachtung.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:13254094,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Clovio, Giulio",,,,,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Greco, El",,,,,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Neyt, Herman de",,,,,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_Keywords,4,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Philadelphia, Philadelphia Museum of Art",,,,,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_Keywords,5,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Napels, Museo Nazionale di Capodimonte",,,,,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000002135,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>4369</priref>
			<number>AFG_058_049</number>
			<part_of_reference>AFG_058_048</part_of_reference>
			<content>[recto] Ad [Addendum] 87. Ad Baum. Clovio. Denuc&#233;, p. 101: Inv. Herman de Neyt, Oct. 1642. Een lantschapken van Bruegel, hebbende eenen hoogen boom int midden, get. zynde; [toegevoegde vermelding FG]: 'cf. Landschaftsgem&#228;lde wiedergegeben rechts unten auf einem 'gemalte Galerie: Venus und Amor in einer Kunstkammer von Jan Bruegel (?) in Johnson Coll. Philadelphia repr. Denuc&#233;, pl.5 (gegen&#252;ber p.97) und diese Landschaft hat eine gewi&#223;e &#196;hnlichkeit mit der Landschaft auf Grecos Clovio Portr&#228;t. Das Bild bei Johnson; [verso] auch in Ausstellung [C.C. Cunningham], Pictures within Pictures, Hartford, Conn.], 1949, N&#176;8, pl. VI. Diese Landschaft ist im Austellungskatalog Jan Brueghel zugeschrieben -k&#246;nnte aber auch nach meinen Meinung von Savery, oder sonst jemanden sp&#228;ter als P. Bruegel sein, kommt also hier nicht in Betrachtung.</content>
			<object.object_number>AFG_058</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>Clovio. 63b: Turm von Babel; 63c: Ansicht von Lyon; 63d: Baumstudie; 63e: Miniatur gemeinsam mit Clovio (74-77); My Nos. 85-88.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Lost works known from literary sources</object.title>
			<keyword>Brueghel, Jan I</keyword>
			<keyword>Clovio, Giulio</keyword>
			<keyword>Greco, El</keyword>
			<keyword>Savery, Roelant</keyword>
			<keyword>Neyt, Herman de</keyword>
			<keyword>Denuc&#233;, Jan</keyword>
			<keyword>Philadelphia, Philadelphia Museum of Art</keyword>
			<keyword>Napels, Museo Nazionale di Capodimonte</keyword>
			<object.creator/>
			<documentation.author>Cunningham, C.C.</documentation.author>
			<input.date>2013-04-04</input.date>
			<edit.date>2014-10-23</edit.date>
			<edit.date>2014-10-23</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<edit.date>2013-04-04</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark/>
			<documentation.title>Pictures within pictures</documentation.title>
			<edit.time>13:38:05</edit.time>
			<edit.time>12:36:36</edit.time>
			<edit.time>11:19:28</edit.time>
			<edit.time>11:18:56</edit.time>
			<edit.time>11:16:14</edit.time>
			<edit.time>11:16:03</edit.time>
			<edit.time>11:15:08</edit.time>
			<edit.time>11:14:17</edit.time>
			<edit.time>11:12:43</edit.time>
			<edit.time>11:04:15</edit.time>
			<edit.time>11:04:06</edit.time>
			<edit.time>11:03:15</edit.time>
			<edit.time>10:59:08</edit.time>
			<edit.time>10:56:05</edit.time>
			<input.time>10:29:29</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:2135,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:2135/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""fc7cefd5-062f-50b3-a9b1-5ebad692bc47"", ""ontologyProperty"": """", ""resourceXresourceId"": ""20d21bcc-4217-44d5-ab0f-cbd7a2aba0d0"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_058_049,repository numbers,,,,,,,,,,,,,,,,,
279df6b0-d5ee-595b-abd1-0611543727eb,tg:rubgr:2135,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_058_049,titles proper,Dutch (language),,,,,,,,,,,,,,
