ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1653,record identifiers,https://data.rubenianum.be//ark:/86530/c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,object identifier,Handschriften,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""ba6273c5-00a3-4cef-9b73-90eef3d89f39"", ""ontologyProperty"": """", ""resourceXresourceId"": ""154eb3c4-e0fd-46a2-b5b4-281e35839884"", ""inverseOntologyProperty"": """"}]"
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ad [Addendum] Bruegel: Parable of the Blind: Holbein's woodcut Christus Vera Lux and F. Saxl, Lectures, [London, Warburg Institute], 1957, p. 278 (Lecture 1925), see also Saxl's Lecture pp. 255, Illustre Pamphlets of the Reformation.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,e73_ExternalRelationsExtras,a::rub.45,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,53946,https://rkd.nl/nl/explore/images/,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Holbein, Hans II",,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Saxl, Fritz",,,,,,,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001653,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3904</priref>
			<number>AFG_045_009</number>
			<content>Ad [Addendum] Bruegel: Parable of the Blind: Holbein's woodcut Christus Vera Lux and F. Saxl, Lectures, [London, Warburg Institute], 1957, p. 278 (Lecture 1925), see also Saxl's Lecture pp. 255, Illustre Pamphlets of the Reformation.</content>
			<object.object_number>AFG_045</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Parable of the Blind</object.title>
			<keyword>Holbein, Hans II</keyword>
			<keyword>Saxl, Fritz</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2013-01-03</input.date>
			<edit.date>2014-09-26</edit.date>
			<edit.date>2013-01-07</edit.date>
			<edit.date>2013-01-03</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>10:17:55</edit.time>
			<edit.time>10:10:52</edit.time>
			<edit.time>13:41:10</edit.time>
			<input.time>11:27:46</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1653,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:1653/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""1171d521-26c9-5fde-8779-bd4d32042352"", ""ontologyProperty"": """", ""resourceXresourceId"": ""d9a66421-e5e7-44cc-a9fd-e12966f7dd63"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_045_009,repository numbers,,,,,,,,,,,,,,,,,
c9cf1c1a-e4f6-5264-9e2a-8917ea763f5a,tg:rubgr:1653,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_045_009,titles proper,Dutch (language),,,,,,,,,,,,,,
