ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1627,record identifiers,https://data.rubenianum.be//ark:/86530/5638b898-fd82-5761-a8d0-a9a1acfbfa03,object identifier,Handschriften,,,,,,,,
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:1628,Verwijzing naar Grossmann object,,5610a294-01c8-51a7-a6bb-634b376766bb,"[{""resourceId"": ""5610a294-01c8-51a7-a6bb-634b376766bb"", ""ontologyProperty"": """", ""resourceXresourceId"": ""65f8156d-5843-420c-9e02-17d6c91280bd"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,e73_AssociatedRecords,2,,,,,,,,,rubgr_tekstdrager,gerelateerd onderdeel,tg:rubgr:1629,Verwijzing naar Grossmann object,,87edf7d9-a33e-574c-8041-3d58a5ffbf68,"[{""resourceId"": ""87edf7d9-a33e-574c-8041-3d58a5ffbf68"", ""ontologyProperty"": """", ""resourceXresourceId"": ""9c45b107-e954-4212-af54-38d19c676130"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638b898-fd82-5761-a8d0-a9a1acfbfa03,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""27da9e23-7af4-4b44-ae4e-eb6e391c9c7f"", ""ontologyProperty"": """", ""resourceXresourceId"": ""1c9f1f6f-a37e-4d45-8de2-12a34e56cde7"", ""inverseOntologyProperty"": """"}]"
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955.0,2070,In Copyright,,,,,
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19551008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1955-10-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Briefhoofd Ludwig Goldscheider; mogelijk door hem geschreven] [recto-verso] Seerose [citaat] Jacob Grimm, Deutsche Mythologie, 3. Angabe, Göttingen 1854, p. 620 (Bd. II).</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,e73_ExternalRelationsExtras,a::rub.44:1,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,261057,https://rkd.nl/nl/explore/images/,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5638b898-fd82-5761-a8d0-a9a1acfbfa03,tg:rubgr:1627,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Goldscheider, Ludwig",,,,,,,,,,,,,,,,,,,,,,,,,,,,
