ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
fbf276a3-bcf6-5840-a6c3-253393150f1c,tg:rubdoc:2715,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubdoc:2715,record identifiers,https://data.rubenianum.be//ark:/86530/fbf276a3-bcf6-5840-a6c3-253393150f1c,object identifier,Documentatiemappen,,,,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""c0624fc8-f140-42fe-9885-77062c3e17e3"", ""ontologyProperty"": """", ""resourceXresourceId"": ""57f07748-d18d-42bb-af63-2913d0073a22"", ""inverseOntologyProperty"": """"}]"
fbf276a3-bcf6-5840-a6c3-253393150f1c,tg:rubdoc:2715,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,,Copyright Undetermined,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,tg:rubdoc:2715,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,00000000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,tg:rubdoc:2715,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,zonder datum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/doc/v17/RUBENSPP/LS/163,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubdoc:2715,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubdoc:2715/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,tg:rubdoc:2715,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d5dc8cb7-3a34-5fe0-ad2a-b603013d5359"", ""ontologyProperty"": """", ""resourceXresourceId"": ""4d94b3ac-914e-47c0-b9f4-a5e43219d092"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,tg:rubdoc:2715,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LS_163 - LB 1704 (Ludwig Burchard),repository numbers,,,,,,,,,,,,,,,,,
fbf276a3-bcf6-5840-a6c3-253393150f1c,tg:rubdoc:2715,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LS_163 - LB 1704 (Ludwig Burchard),titles proper,Dutch (language),,,,,,,,,,,,,,
