ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:806,record identifiers,https://data.rubenianum.be//ark:/86530/f8b4d3cd-5afe-5466-b181-0599111eb0f9,object identifier,Handschriften,,,,,,,,
f8b4d3cd-5afe-5466-b181-0599111eb0f9,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""27e29fb2-8acd-4890-9aaa-9d9ca2faabad"", ""ontologyProperty"": """", ""resourceXresourceId"": ""608ec6cf-7c44-44a7-9a5a-7c3acdb136c4"", ""inverseOntologyProperty"": """"}]"
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ad [Addendum] Tower of Babel. Joachim Du Bellay, Carl FEHRMAN, Diktaren och döden [dödsbild och förgängelsetanke i litteraturen från antiken till 1700-talet], Stockholm [Bonnier], 1952, pp. 146ff. Idem, Liemannen,Thanatos och Dödensengel [Studier i 1700- och 1800-talens litterära ikonologi Lund: Gleerup, 1957]; Rose Macaulay; Heemskerck, Skizzenbücher, Berlin (Hulsen-Egger) [Christian Hulsen, Herman Egger (Hrsg.), Die romischen Skizzenbucher von Marten van Heemskerck im Koniglichen Kupferstichkabinett zu Berlin, Soest: Davaco, 1975]; Renovatio; Destruction of the Tower of Babel (square at bottom, circular at top) see Heemskerck drawing at Copenhagen.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:12925624,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,e73_ExternalRelationsExtras,a::rub.21,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,241870,https://rkd.nl/nl/explore/images/,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Heemskerck, Maarten van",,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tekenkunst,,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Egger, Herman",,,,,,,,,,,,,,,,,,,,,,,,,,,,
f8b4d3cd-5afe-5466-b181-0599111eb0f9,tg:rubgr:806,e73_Keywords,4,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Hülsen, Christian",,,,,,,,,,,,,,,,,,,,,,,,,,,,
