ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
e971e6bd-f9f2-561a-8a75-9c771624b3bd,tg:rubgr:5069,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:5069,record identifiers,https://data.rubenianum.be//ark:/86530/e971e6bd-f9f2-561a-8a75-9c771624b3bd,object identifier,Handschriften,,,,,,,,
e971e6bd-f9f2-561a-8a75-9c771624b3bd,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""8b6bdf55-3cde-468b-97f6-c9ecc905f0c9"", ""ontologyProperty"": """", ""resourceXresourceId"": ""beb6e329-640a-4575-8d55-552d87872731"", ""inverseOntologyProperty"": """"}]"
e971e6bd-f9f2-561a-8a75-9c771624b3bd,tg:rubgr:5069,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
e971e6bd-f9f2-561a-8a75-9c771624b3bd,tg:rubgr:5069,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[2 bladen] H. [Hans] Sedlmayr, Verlust der Mitte, Salzburg [Otto Muller], 1948, citaten pp. 185, 187, 189-191.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
e971e6bd-f9f2-561a-8a75-9c771624b3bd,tg:rubgr:5069,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Sedlmayr, Hans",,,,,,,,,,,,,,,,,,,,,,,,,,,,
e971e6bd-f9f2-561a-8a75-9c771624b3bd,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000005069,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
e971e6bd-f9f2-561a-8a75-9c771624b3bd,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>7325</priref>
			<number>AFG_141_007</number>
			<content>[2 bladen] H. [Hans] Sedlmayr, Verlust der Mitte, Salzburg [Otto Muller], 1948, citaten pp. 185, 187, 189-191.</content>
			<object.object_number>AFG_141</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Varia: no title</object.title>
			<keyword>Sedlmayr, Hans</keyword>
			<object.creator/>
			<input.date>2014-08-11</input.date>
			<input.name>Centrum</input.name>
			<input.time>14:01:53</input.time>
			<input.source>archive</input.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
e971e6bd-f9f2-561a-8a75-9c771624b3bd,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:5069,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
e971e6bd-f9f2-561a-8a75-9c771624b3bd,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:5069/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
e971e6bd-f9f2-561a-8a75-9c771624b3bd,tg:rubgr:5069,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""d59fe8ed-9206-5e05-bd6d-5d1c3fe1719e"", ""ontologyProperty"": """", ""resourceXresourceId"": ""09b07e6f-8ca4-4235-a748-bf5135386566"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
