ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
17acea50-0381-58ec-bcf2-c3c1e33a3b99,tg:rubgr:1005,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1005,record identifiers,https://data.rubenianum.be//ark:/86530/17acea50-0381-58ec-bcf2-c3c1e33a3b99,object identifier,Handschriften,,,,,,,,
17acea50-0381-58ec-bcf2-c3c1e33a3b99,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""f50450dc-f082-4362-a2b8-4afe4c7d1f6d"", ""ontologyProperty"": """", ""resourceXresourceId"": ""328dd93a-9752-4eff-9be2-111735272124"", ""inverseOntologyProperty"": """"}]"
17acea50-0381-58ec-bcf2-c3c1e33a3b99,tg:rubgr:1005,e73_Copyrights,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947.0,2062,In Copyright,,,,,
17acea50-0381-58ec-bcf2-c3c1e33a3b99,tg:rubgr:1005,e73_CreationTimeSpanSourceNotes,0,id/date.creationdate/so,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19470702,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17acea50-0381-58ec-bcf2-c3c1e33a3b99,tg:rubgr:1005,e73_CreationTimeSpans,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1947-07-02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17acea50-0381-58ec-bcf2-c3c1e33a3b99,tg:rubgr:1005,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[Bibliotheekformulier: British Museum] R. [Raymond] RITTER, Le château de Pau. [Étude historique et archéologique, Paris: E. Champion], 1919.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17acea50-0381-58ec-bcf2-c3c1e33a3b99,tg:rubgr:1005,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Ritter, Raymond",,,,,,,,,,,,,,,,,,,,,,,,,,,,
17acea50-0381-58ec-bcf2-c3c1e33a3b99,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001005,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
17acea50-0381-58ec-bcf2-c3c1e33a3b99,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3258</priref>
			<number>AFG_022_038</number>
			<date.precise>1947-07-02</date.precise>
			<content>[Bibliotheekformulier: British Museum] R. [Raymond] RITTER, Le ch&#226;teau de Pau. [&#201;tude historique et arch&#233;ologique, Paris: E. Champion], 1919.</content>
			<object.object_number>AFG_022</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<class>AFG</class>
			<editorial_form>Referentie</editorial_form>
			<object.title>Valckenborch, Bruegel, Months</object.title>
			<keyword>Ritter, Raymond</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<input.date>2012-03-22</input.date>
			<edit.date>2014-11-14</edit.date>
			<edit.date>2012-04-10</edit.date>
			<edit.date>2012-04-06</edit.date>
			<edit.date>2012-03-29</edit.date>
			<edit.date>2012-03-28</edit.date>
			<edit.date>2012-03-22</edit.date>
			<edit.date>2012-03-22</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.time>13:48:25</edit.time>
			<edit.time>14:38:35</edit.time>
			<edit.time>15:55:41</edit.time>
			<edit.time>15:08:35</edit.time>
			<edit.time>10:01:11</edit.time>
			<edit.time>15:32:58</edit.time>
			<edit.time>15:32:16</edit.time>
			<input.time>15:30:35</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
17acea50-0381-58ec-bcf2-c3c1e33a3b99,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1005,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
