ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:3924,record identifiers,https://data.rubenianum.be//ark:/86530/4c4c2f10-401f-527f-b446-81a64e0df19d,object identifier,Handschriften,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_AssociatedRecords,1,,,,,,,,,rubgr_tekstdrager,relatie naar geheel,tg:rubgr:3921,Verwijzing naar Grossmann object,,3722a367-b710-5dce-a5f5-4f5d92b23743,"[{""resourceId"": ""3722a367-b710-5dce-a5f5-4f5d92b23743"", ""ontologyProperty"": """", ""resourceXresourceId"": ""0be0108a-c309-4085-ab82-027c5f1d9f50"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""645c1f37-fe46-4d74-8af3-e6ac103d8390"", ""ontologyProperty"": """", ""resourceXresourceId"": ""5fd79e29-5b5d-4962-8d75-96d75aca0e53"", ""inverseOntologyProperty"": """"}]"
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>[3 bladen] Ad [Addendum] Peasant Wedding. The Peasant Wedding by Weiditz, in Petrarch's Van der Arzney beider Glück (Fraenger, pl. 37) was published in that book by Heinrich Steiner in Augsburg 1532 [...][scan]; Bruno Becker, Nederlandsche vertalingen van Sebastian Franck's geschriften, Nederlandsch Archief voor Kerkgeschiedenis, XXI (1928), pp. 149-160</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Weiditz, Hans (II)",,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Petrarca, Francesco",,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_Keywords,3,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fraenger, Wilhelm",,,,,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000003924,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>6177</priref>
			<number>AFG_102_039</number>
			<part_of_reference>AFG_102_036</part_of_reference>
			<content>[3 bladen] Ad [Addendum] Peasant Wedding. The Peasant Wedding by Weiditz, in Petrarch's Van der Arzney beider Gl&#252;ck (Fraenger, pl. 37) was published in that book by Heinrich Steiner in Augsburg 1532 [...][scan]; Bruno Becker, Nederlandsche vertalingen van Sebastian Franck's geschriften, Nederlandsch Archief voor Kerkgeschiedenis, XXI (1928), pp. 149-160</content>
			<object.object_number>AFG_102</object.object_number>
			<object.object_name>Dossier</object.object_name>
			<part_of.title>S. Franck.</part_of.title>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>Bruegel Varia: Grossmann 242</object.title>
			<keyword>Weiditz, Hans (II)</keyword>
			<keyword>Petrarca, Francesco</keyword>
			<keyword>Fraenger, Wilhelm</keyword>
			<object.creator/>
			<input.date>2014-06-26</input.date>
			<edit.date>2015-01-23</edit.date>
			<edit.date>2014-06-26</edit.date>
			<edit.date>2014-06-26</edit.date>
			<edit.date>2014-06-26</edit.date>
			<edit.date>2014-06-26</edit.date>
			<edit.date>2014-06-26</edit.date>
			<input.name>Centrum</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.name>Centrum</edit.name>
			<edit.time>15:07:45</edit.time>
			<edit.time>16:01:41</edit.time>
			<edit.time>15:58:50</edit.time>
			<edit.time>15:54:18</edit.time>
			<edit.time>15:52:57</edit.time>
			<edit.time>15:52:26</edit.time>
			<input.time>15:50:33</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:3924,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,,e73_LegacyInformation,1,brocade.url,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://anet.be/record/opacrubobj/tg:rubgr:3924/N,brocade url,False,,,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_MaterialRecords,1,materialRecords,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""dedadb97-a1e2-5bb2-b48d-1087cb152d87"", ""ontologyProperty"": """", ""resourceXresourceId"": ""74313b3d-6868-4fa5-a5e9-d23ea90965fe"", ""inverseOntologyProperty"": """"}]",,,,,,,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_OtherIdentifiers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_102_039,repository numbers,,,,,,,,,,,,,,,,,
4c4c2f10-401f-527f-b446-81a64e0df19d,tg:rubgr:3924,e73_Titles,1,id.title/ti,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,AFG_102_039,titles proper,Dutch (language),,,,,,,,,,,,,,
