ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,tg:rubgr:1442,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:1442,record identifiers,https://data.rubenianum.be//ark:/86530/2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,object identifier,Handschriften,,,,,,,,
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""aa2d2a44-26fd-4f5d-90f4-dca6ebcd4c27"", ""ontologyProperty"": """", ""resourceXresourceId"": ""eb85892d-dbdf-4246-aeb4-11225b49c868"", ""inverseOntologyProperty"": """"}]"
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,tg:rubgr:1442,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,tg:rubgr:1442,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Ad [Addendum] Sermon of St. John. Palais des Beaux-Arts de la ville de Valenciennes: Catalogue [= Catalogue illustré et annoté des oeuvres exposées au Palais des Beaux-Arts de la ville de Valenciennes : I, Valenciennes], 1931, citaat p. 40, N° 38.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,tg:rubgr:1442,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:13267012,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,tg:rubgr:1442,e73_ExternalRelationsExtras,a::rub.38,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,54753,https://rkd.nl/nl/explore/images/,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,tg:rubgr:1442,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Valenciennes, Musée des Beaux-Arts",,,,,,,,,,,,,,,,,,,,,,,,,,,,
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000001442,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,,e73_LegacyInformation,1,if.rawcontent,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<record>
			<priref>3691</priref>
			<number>AFG_038_048</number>
			<content>Ad [Addendum] Sermon of St. John. Palais des Beaux-Arts de la ville de Valenciennes: Catalogue [= Catalogue illustr&#233; et annot&#233; des oeuvres expos&#233;es au Palais des Beaux-Arts de la ville de Valenciennes : I, Valenciennes], 1931, citaat p. 40, N&#176; 38.</content>
			<object.object_number>AFG_038</object.object_number>
			<object.object_name>schilderij</object.object_name>
			<class>AFG</class>
			<editorial_form>Notitie</editorial_form>
			<editorial_form>Referentie</editorial_form>
			<object.title>The Sermon of St. John the Baptist</object.title>
			<keyword>Brueghel, Pieter II</keyword>
			<keyword>Valenciennes, Mus&#233;e des Beaux-Arts</keyword>
			<object.creator>Bruegel, Pieter I</object.creator>
			<documentation.author/>
			<input.date>2012-08-30</input.date>
			<edit.date>2014-09-11</edit.date>
			<edit.date>2012-10-22</edit.date>
			<edit.date>2012-09-19</edit.date>
			<edit.date>2012-09-19</edit.date>
			<edit.date>2012-08-30</edit.date>
			<edit.date>2012-08-30</edit.date>
			<edit.date>2012-08-30</edit.date>
			<edit.date>2012-08-30</edit.date>
			<input.name>valkeneers</input.name>
			<edit.name>Centrum</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<edit.name>valkeneers</edit.name>
			<documentation.shelfmark>PdS</documentation.shelfmark>
			<documentation.title>Catalogue illustr&#233; et annot&#233; des oeuvres expos&#233;es au Palais des Beaux-Arts de la ville de Valenciennes : I</documentation.title>
			<edit.time>15:05:22</edit.time>
			<edit.time>11:59:20</edit.time>
			<edit.time>15:45:27</edit.time>
			<edit.time>15:44:29</edit.time>
			<edit.time>12:09:25</edit.time>
			<edit.time>12:09:13</edit.time>
			<edit.time>12:08:40</edit.time>
			<edit.time>12:07:53</edit.time>
			<input.time>12:05:29</input.time>
			<input.source>archive</input.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<edit.source>archive</edit.source>
			<documentation.title.article/>
		</record>
		
",commentaar gebruiker,False,,,,,,,,,,,,,,,,,,,,,,,,
2bd9cd1b-de08-5b78-8a2e-e2961ebd56ef,,e73_LegacyInformation,1,brocade.id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,tg:rubgr:1442,brocade id,False,,,,,,,,,,,,,,,,,,,,,,,,
