ResourceID,brocade.id,card,order,source_field,source_code,Annotation,Annotation Language,Annotation Type,kenmerken.rubobjnrgr,isaad,Associated Archive,dataset,Associated Record Relation,Associated Brocade ID,Associated Record URL Type,Associated Record Note,related_uuid,Associated Record,museum,resource_model,ire.isaar.uuid,source_ire_type,Connected Subject Role,au_code,g_code,Connected Subject Note,Connected Subject Widget,Connected Subject Identifier,matched on,Creation Actor Role,Creation Actor Note,Creation Actor Widget,Creation Actor Identifier,Start Date,Start Date Type,End Date,Start Date Note,Start Date Note Type,Start Date Note Language,End Date Type,Creation Time Span Source Note,Description,Description Type,Description Language,External Relation,External Relation URL,External Relation URL Prefix,External Relation URL Type,External Relation Note,External Relation Note Language,External Relation Note Type,Keyword,Language,Legacy Information Value,Legacy Information Type,Legacy Information Published,Material Records,Original Entity Type,Original Entity Note,Original Entity Widget,Original Entity Identifier,Other Identifier,Other Identifier Type,Title,Title Type,Title Language,Keeper,Object Number,Object Number Type,Object Identifier,Object Identifier Type,Record Type,source_date,Copyright Revision Date,Copyright Type,Documented Place Order,place_au_code,Documented Place Name Widget,Creation Place Widget,Transactions
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,tg:rubgr:322,AA,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rubenianum,tg:rubgr:322,record identifiers,https://data.rubenianum.be//ark:/86530/0d2b0b0d-63dd-5321-a333-f74fcab3dca2,object identifier,Handschriften,,,,,,,,
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,,e73_ChangeHistoryRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"[{""resourceId"": ""e0a59a9d-bf27-444d-8ff1-f903561b1fab"", ""ontologyProperty"": """", ""resourceXresourceId"": ""42240085-f2ce-4911-97cd-0695219255f1"", ""inverseOntologyProperty"": """"}]"
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,tg:rubgr:322,e73_CreationTimeSpans,,default_copyright,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Copyright Undetermined,,,,,
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,tg:rubgr:322,e73_Descriptions,,id.desc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"<p>Proverbs. Bruegel &amp; Rabelais: 1) [Wilhelm] Fraenger [= Der Bauern-Bruegel und das deutsche Sprichwort, Erlenbach-Zürich: Rentsch, 1923]: Sprichwort Eiland im posthume 5. Buch (1564) erschienen; 2) 2 Sprichwörter schon von Glück bemerkt auch bei Rabelais, Gargantua cap. XI aber die Aufteilung der Sprichwörter hier ist bemerkenswert, dazu auch schon [Robert] Genaille, [= Bruegel l'Ancien, Paris: Tisné, 1953], p. 29.</p>
",descriptive note,Nederlands,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,tg:rubgr:322,e73_ExternalRelations,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:702396,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,tg:rubgr:322,e73_ExternalRelations,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,gepubliceerd in /als,c:lvd:13257388,https://anet.be/record/rub/opacrub/,Bibliotheekcatalogus van het Rubenianum,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,tg:rubgr:322,e73_ExternalRelationsExtras,a::rub.10,ow.link,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,online catalogs,260959,https://rkd.nl/nl/explore/images/,RKDimages,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,tg:rubgr:322,e73_Keywords,1,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Fraenger, Wilhelm",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,tg:rubgr:322,e73_Keywords,2,kenmerken.rubkeyword,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"Genaille, Robert",,,,,,,,,,,,,,,,,,,,,,,,,,,,
0d2b0b0d-63dd-5321-a333-f74fcab3dca2,,e73_LegacyInformation,0,id.objectNumber,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,BE-ANN14/gr/000000322,referentienummer,False,,,,,,,,,,,,,,,,,,,,,,,,
